year,edad,S.x..
2021,4,0.998520683
2021,5,0.995990035
2021,6,0.999909761
2021,7,0.999829325
2021,8,0.999665298
2021,9,0.999640468
2021,10,0.999275499
2021,11,0.998199351
2021,12,0.999840904
2021,13,0.999699756
2021,14,0.999466374
2021,15,0.99935465
2021,16,0.998778849
2021,17,0.997880574
2021,18,0.999368157
2021,19,0.999031809
2021,20,0.998652391
2021,21,0.998349121
2021,22,0.997486625
2021,23,0.996397326
2021,24,0.998603718
2021,25,0.998147018
2021,26,0.997790089
2021,27,0.997268751
2021,28,0.995953047
2021,29,0.998569717
2021,30,0.998138376
2021,31,0.997558203
2021,32,0.997364753
2021,33,0.996494704
2021,34,0.994360088
2021,35,0.998300939
2021,36,0.997727671
2021,37,0.996949413
2021,38,0.996678949
2021,39,0.995250681
2021,40,0.992509985
2021,41,0.997707783
2021,42,0.996898017
2021,43,0.995924615
2021,44,0.995537665
2021,45,0.993386491
2021,46,0.990372401
2021,47,0.996419112
2021,48,0.99525205
2021,49,0.994152727
2021,50,0.993110456
2021,51,0.9902787
2021,52,0.987194064
2021,53,0.994034348
2021,54,0.992347561
2021,55,0.991177149
2021,56,0.989261355
2021,57,0.985065901
2021,58,0.992010477
2021,59,0.989967068
2021,60,0.987520707
2021,61,0.986036244
2022,0,0.99254086
2022,1,0.99254086
2022,2,0.998031527
2022,3,0.999060862
2022,4,0.999272669
2022,5,0.998915703
2022,6,0.996836344
2022,7,0.999917665
2022,8,0.999829904
2022,9,0.999671467
2022,10,0.999638114
2022,11,0.999287697
2022,12,0.998306004
2022,13,0.999806477
2022,14,0.999640887
2022,15,0.999376308
2022,16,0.999241036
2022,17,0.998625827
2022,18,0.997693994
2022,19,0.999244682
2022,20,0.998883865
2022,21,0.998485511
2022,22,0.998175158
2022,23,0.997265151
2022,24,0.996110781
2022,25,0.998514789
2022,26,0.998045429
2022,27,0.99768349
2022,28,0.997145791
2022,29,0.995759539
2022,30,0.998542029
2022,31,0.9980968
2022,32,0.997494975
2022,33,0.997295299
2022,34,0.996390716
2022,35,0.994173887
2022,36,0.998251809
2022,37,0.997651896
2022,38,0.996839759
2022,39,0.996550292
2022,40,0.995072245
2022,41,0.992266275
2022,42,0.997572304
2022,43,0.996719015
2022,44,0.995698489
2022,45,0.995281681
2022,46,0.993058488
2022,47,0.989975554
2022,48,0.996138849
2022,49,0.994906265
2022,50,0.993745793
2022,51,0.992644421
2022,52,0.989706162
2022,53,0.986521246
2022,54,0.993532188
2022,55,0.991747374
2022,56,0.990501326
2022,57,0.98847992
2022,58,0.98410732
2022,59,0.991293933
2022,60,0.989119345
2022,61,0.98652682
2023,0,0.949087957
2023,1,0.949087957
2023,2,0.998738726
2023,3,0.999587078
2023,4,0.999450907
2023,5,0.999452333
2023,6,0.999116699
2023,7,0.997447535
2023,8,0.999913502
2023,9,0.999824317
2023,10,0.999666993
2023,11,0.999623622
2023,12,0.999274102
2023,13,0.998346716
2023,14,0.999758228
2023,15,0.999562997
2023,16,0.999263997
2023,17,0.999107106
2023,18,0.998450414
2023,19,0.997477134
2023,20,0.999117764
2023,21,0.998736774
2023,22,0.998322611
2023,23,0.998008029
2023,24,0.99704825
2023,25,0.995823795
2023,26,0.998438692
2023,27,0.997956041
2023,28,0.997587809
2023,29,0.99703241
2023,30,0.995574672
2023,31,0.998516679
2023,32,0.998055919
2023,33,0.997430791
2023,34,0.997222588
2023,35,0.996282446
2023,36,0.99398658
2023,37,0.998192761
2023,38,0.997563846
2023,39,0.996715762
2023,40,0.996405425
2023,41,0.994876054
2023,42,0.992006065
2023,43,0.997417797
2023,44,0.996517922
2023,45,0.995447146
2023,46,0.994998458
2023,47,0.992698924
2023,48,0.989541351
2023,49,0.995829497
2023,50,0.994526544
2023,51,0.993300786
2023,52,0.99213651
2023,53,0.989083722
2023,54,0.98578954
2023,55,0.992984913
2023,56,0.991095078
2023,57,0.989767908
2023,58,0.987633904
2023,59,0.983072552
2023,60,0.990514129
2023,61,0.98820003
2024,0,0.969946159
2024,1,0.969946159
2024,2,0.975969377
2024,3,0.999818462
2024,4,0.999754646
2024,5,0.999582097
2024,6,0.999546426
2024,7,0.999256586
2024,8,0.997907415
2024,9,0.999906
2024,10,0.99981306
2024,11,0.999651315
2024,12,0.999594721
2024,13,0.999233453
2024,14,0.998330289
2024,15,0.999693701
2024,16,0.999465625
2024,17,0.999131633
2024,18,0.998956789
2024,19,0.99825773
2024,20,0.99723602
2024,21,0.998992693
2024,22,0.998595082
2024,23,0.998167456
2024,24,0.99785059
2024,25,0.99683847
2024,26,0.995539455
2024,27,0.998374422
2024,28,0.997877374
2024,29,0.997501349
2024,30,0.996926808
2024,31,0.995397609
2024,32,0.998491344
2024,33,0.998013233
2024,34,0.997363139
2024,35,0.997144202
2024,36,0.996167277
2024,37,0.993795782
2024,38,0.998122183
2024,39,0.997461907
2024,40,0.996575605
2024,41,0.996242495
2024,42,0.994659832
2024,43,0.991725728
2024,44,0.997242885
2024,45,0.996293023
2024,46,0.995168809
2024,47,0.994685849
2024,48,0.99230493
2024,49,0.989066572
2024,50,0.995488505
2024,51,0.994110523
2024,52,0.992815263
2024,53,0.99158357
2024,54,0.988407477
2024,55,0.984994785
2024,56,0.992388644
2024,57,0.990386632
2024,58,0.988973025
2024,59,0.986718501
2024,60,0.981956501
2024,61,0.989666488
2025,0,0.976263979
2025,1,0.976263979
2025,2,0.993295441
2025,3,0.993026324
2025,4,0.999890356
2025,5,0.99980744
2025,6,0.999651643
2025,7,0.999609404
2025,8,0.999333835
2025,9,0.99821055
2025,10,0.999895002
2025,11,0.999794881
2025,12,0.999622054
2025,13,0.999548161
2025,14,0.999164536
2025,15,0.99826291
2025,16,0.999611921
2025,17,0.99935043
2025,18,0.998983123
2025,19,0.998794852
2025,20,0.998053163
2025,21,0.996976473
2025,22,0.998873901
2025,23,0.998462437
2025,24,0.998022752
2025,25,0.997704558
2025,26,0.996637613
2025,27,0.995259979
2025,28,0.998320205
2025,29,0.997807537
2025,30,0.997422039
2025,31,0.996826809
2025,32,0.995226475
2025,33,0.998463734
2025,34,0.997966392
2025,35,0.997289647
2025,36,0.997057707
2025,37,0.996042777
2025,38,0.993598917
2025,39,0.998038699
2025,40,0.997344507
2025,41,0.996417479
2025,42,0.996059556
2025,43,0.994421348
2025,44,0.991421752
2025,45,0.997045951
2025,46,0.996042661
2025,47,0.994861351
2025,48,0.99434183
2025,49,0.991874187
2025,50,0.988548457
2025,51,0.995113699
2025,52,0.993655801
2025,53,0.9922862
2025,54,0.990982082
2025,55,0.987673831
2025,56,0.984134137
2025,57,0.991739595
2025,58,0.989618284
2025,59,0.98811163
2025,60,0.985728902
2025,61,0.980753341
2026,0,0.982121653
2026,1,0.982121653
2026,2,0.995879672
2026,3,0.997892886
2026,4,0.996075291
2026,5,0.999911254
2026,6,0.999836499
2026,7,0.99969723
2026,8,0.999633339
2026,9,0.999379115
2026,10,0.998409731
2026,11,0.999879276
2026,12,0.999767236
2026,13,0.999575885
2026,14,0.999481037
2026,15,0.999067155
2026,16,0.998150309
2026,17,0.999514023
2026,18,0.999221022
2026,19,0.998823219
2026,20,0.99862672
2026,21,0.997842064
2026,22,0.996704045
2026,23,0.998764888
2026,24,0.998341266
2026,25,0.997890045
2026,26,0.997570716
2026,27,0.996446509
2026,28,0.994987271
2026,29,0.998273947
2026,30,0.997744333
2026,31,0.9973474
2026,32,0.996729865
2026,33,0.995059512
2026,34,0.998431744
2026,35,0.997913295
2026,36,0.997207931
2026,37,0.996960843
2026,38,0.995906644
2026,39,0.993392888
2026,40,0.997940934
2026,41,0.997210023
2026,42,0.996239473
2026,43,0.995854888
2026,44,0.994158404
2026,45,0.991090987
2026,46,0.99682542
2026,47,0.995764807
2026,48,0.99452281
2026,49,0.99396455
2026,50,0.99140399
2026,51,0.987982945
2026,52,0.994702735
2026,53,0.993159512
2026,54,0.99171019
2026,55,0.990328983
2026,56,0.986879424
2026,57,0.983202354
2026,58,0.991034265
2026,59,0.988784896
2026,60,0.987179039
2026,61,0.984659805
2027,0,0.98905871
2027,1,0.98905871
2027,2,0.997268593
2027,3,0.998683975
2027,4,0.998787138
2027,5,0.997227166
2027,6,0.999923265
2027,7,0.999854016
2027,8,0.999710503
2027,9,0.999642558
2027,10,0.999400995
2027,11,0.998532944
2027,12,0.99985658
2027,13,0.999726735
2027,14,0.999509811
2027,15,0.999391721
2027,16,0.998942692
2027,17,0.997998008
2027,18,0.999403215
2027,19,0.999081978
2027,20,0.998657349
2027,21,0.998457751
2027,22,0.997629287
2027,23,0.996423311
2027,24,0.998667797
2027,25,0.998232809
2027,26,0.997769913
2027,27,0.997448836
2027,28,0.996265353
2027,29,0.994722612
2027,30,0.998233357
2027,31,0.997685161
2027,32,0.997274814
2027,33,0.996633449
2027,34,0.994894739
2027,35,0.998393559
2027,36,0.997851821
2027,37,0.99711577
2027,38,0.996851532
2027,39,0.995756628
2027,40,0.993174721
2027,41,0.997827416
2027,42,0.997056713
2027,43,0.996039924
2027,44,0.99562677
2027,45,0.993868802
2027,46,0.990730409
2027,47,0.996579338
2027,48,0.995457776
2027,49,0.994151368
2027,50,0.993551365
2027,51,0.990891188
2027,52,0.987367282
2027,53,0.994252936
2027,54,0.992618386
2027,55,0.991084312
2027,56,0.98962056
2027,57,0.986019448
2027,58,0.982194205
2027,59,0.990267376
2027,60,0.987881847
2027,61,0.986170164
2028,0,0.930322743
2028,1,0.930322743
2028,2,0.998206852
2028,3,0.999212475
2028,4,0.999235582
2028,5,0.999104294
2028,6,0.997792423
2028,7,0.999929566
2028,8,0.999852858
2028,9,0.99971272
2028,10,0.999640054
2028,11,0.999401935
2028,12,0.998595258
2028,13,0.999823849
2028,14,0.99967009
2028,15,0.999422099
2028,16,0.999280385
2028,17,0.998794051
2028,18,0.997811477
2028,19,0.999283815
2028,20,0.998938717
2028,21,0.998490875
2028,22,0.998292575
2028,23,0.997418883
2028,24,0.996138853
2028,25,0.998583565
2028,26,0.998137283
2028,27,0.997661926
2028,28,0.997337913
2028,29,0.996093745
2028,30,0.994466515
2028,31,0.998195778
2028,32,0.997627412
2028,33,0.997201665
2028,34,0.996535036
2028,35,0.994729621
2028,36,0.998347347
2028,37,0.997779988
2028,38,0.997011136
2028,39,0.996727879
2028,40,0.995590596
2028,41,0.992941646
2028,42,0.99769654
2028,43,0.996883132
2028,44,0.99581716
2028,45,0.995373338
2028,46,0.99355043
2028,47,0.990337008
2028,48,0.996306213
2028,49,0.995119895
2028,50,0.993744388
2028,51,0.993099692
2028,52,0.990333205
2028,53,0.986697339
2028,54,0.993761209
2028,55,0.992029678
2028,56,0.990404785
2028,57,0.988852488
2028,58,0.98508928
2028,59,0.981106456
2028,60,0.989434458
2028,61,0.986904154
2029,0,0.951643632
2029,1,0.951643632
2029,2,0.959549292
2029,3,0.999653749
2029,4,0.999537965
2029,5,0.999425495
2029,6,0.99926694
2029,7,0.998197972
2029,8,0.999925164
2029,9,0.999846359
2029,10,0.99970576
2029,11,0.999625477
2029,12,0.999381256
2029,13,0.99860495
2029,14,0.999777869
2029,15,0.999595052
2029,16,0.999312808
2029,17,0.999149183
2029,18,0.998625411
2029,19,0.997597032
2029,20,0.999161121
2029,21,0.998796591
2029,22,0.998328416
2029,23,0.998134971
2029,24,0.997214301
2029,25,0.995854214
2029,26,0.998512079
2029,27,0.998053923
2029,28,0.997564867
2029,29,0.997236447
2029,30,0.99593066
2029,31,0.994219683
2029,32,0.998158727
2029,33,0.997568486
2029,34,0.997125415
2029,35,0.996432053
2029,36,0.994561549
2029,37,0.998291373
2029,38,0.997696001
2029,39,0.996892195
2029,40,0.996588072
2029,41,0.99540649
2029,42,0.992690801
2029,43,0.997546999
2029,44,0.996687802
2029,45,0.995569351
2029,46,0.995092798
2029,47,0.993200924
2029,48,0.98990659
2029,49,0.996004475
2029,50,0.994748573
2029,51,0.993299332
2029,52,0.992607077
2029,53,0.989726528
2029,54,0.985968854
2029,55,0.993225018
2029,56,0.991389543
2029,57,0.989667432
2029,58,0.988020721
2029,59,0.984084736
2029,60,0.979933879
2029,61,0.988530764
2030,0,0.973095725
2030,1,0.973095725
2030,2,0.979214264
2030,3,0.986697726
2030,4,0.999793543
2030,5,0.999646036
2030,6,0.999524746
2030,7,0.999379099
2030,8,0.998485133
2030,9,0.999917783
2030,10,0.999834804
2030,11,0.999688801
2030,12,0.999596547
2030,13,0.999336821
2030,14,0.998567169
2030,15,0.999716148
2030,16,0.999501038
2030,17,0.999184017
2030,18,0.999002003
2030,19,0.998441735
2030,20,0.997360521
2030,21,0.999040394
2030,22,0.998660124
2030,23,0.998173736
2030,24,0.997987672
2030,25,0.997017913
2030,26,0.995572441
2030,27,0.998452282
2030,28,0.997981169
2030,29,0.997477054
2030,30,0.997142509
2030,31,0.995774848
2030,32,0.99398119
2030,33,0.998119741
2030,34,0.997505897
2030,35,0.997043617
2030,36,0.996321902
2030,37,0.994388072
2030,38,0.998224077
2030,39,0.997598303
2030,40,0.996757187
2030,41,0.996430303
2030,42,0.995202172
2030,43,0.992418972
2030,44,0.997377438
2030,45,0.996469033
2030,46,0.995294737
2030,47,0.994783019
2030,48,0.992817655
2030,49,0.989436071
2030,50,0.995671587
2030,51,0.99434149
2030,52,0.992813757
2030,53,0.992070457
2030,54,0.989067355
2030,55,0.985177707
2030,56,0.992640481
2030,57,0.990693996
2030,58,0.988868366
2030,59,0.987120375
2030,60,0.983000795
2030,61,0.978670378
2031,0,0.97641213
2031,1,0.97641213
2031,2,0.994686582
2031,3,0.993900207
2031,4,0.992599611
2031,5,0.999836894
2031,6,0.999703767
2031,7,0.999591399
2031,8,0.999436337
2031,9,0.998672722
2031,10,0.999907204
2031,11,0.999816913
2031,12,0.999659355
2031,13,0.999550007
2031,14,0.99926674
2031,15,0.998485869
2031,16,0.99963762
2031,17,0.999389595
2031,18,0.999039575
2031,19,0.998843588
2031,20,0.998248403
2031,21,0.997107643
2031,22,0.998926041
2031,23,0.998532933
2031,24,0.998029533
2031,25,0.997852262
2031,26,0.996831303
2031,27,0.99529571
2031,28,0.998402361
2031,29,0.997917071
2031,30,0.997396427
2031,31,0.997053776
2031,32,0.995624196
2031,33,0.99375038
2031,34,0.998076522
2031,35,0.997437325
2031,36,0.996953806
2031,37,0.996202174
2031,38,0.994206656
2031,39,0.998144127
2031,40,0.997485366
2031,41,0.996604346
2031,42,0.996252665
2031,43,0.994975625
2031,44,0.992123035
2031,45,0.997186255
2031,46,0.996225188
2031,47,0.994991211
2031,48,0.994442009
2031,49,0.992398437
2031,50,0.988922699
2031,51,0.995305408
2031,52,0.99389626
2031,53,0.992284639
2031,54,0.991486389
2031,55,0.988352225
2031,56,0.984321011
2031,57,0.992003865
2031,58,0.989939342
2031,59,0.988002554
2031,60,0.986146676
2031,61,0.981831771
2032,0,0.983913692
2032,1,0.983913692
2032,2,0.995930794
2032,3,0.998315118
2032,4,0.996558641
2032,5,0.994893797
2032,6,0.999860965
2032,7,0.999741058
2032,8,0.999617684
2032,9,0.999468003
2032,10,0.998792804
2032,11,0.999892232
2032,12,0.999790187
2032,13,0.999614025
2032,14,0.999482948
2032,15,0.999170302
2032,16,0.998365301
2032,17,0.999543309
2032,18,0.999264254
2032,19,0.998884202
2032,20,0.998679368
2032,21,0.998050752
2032,22,0.996843807
2032,23,0.998821525
2032,24,0.99841738
2032,25,0.997897348
2032,26,0.997729358
2032,27,0.996655071
2032,28,0.995025869
2032,29,0.998360196
2032,30,0.997859399
2032,31,0.997320523
2032,32,0.996967657
2032,33,0.995476676
2032,34,0.993526174
2032,35,0.998027026
2032,36,0.997360439
2032,37,0.996853696
2032,38,0.996070598
2032,39,0.994014426
2032,40,0.998050186
2032,41,0.997355602
2032,42,0.996431804
2032,43,0.996053499
2032,44,0.994724856
2032,45,0.991800123
2032,46,0.996971891
2032,47,0.995954258
2032,48,0.994656851
2032,49,0.994067936
2032,50,0.991940578
2032,51,0.988362537
2032,52,0.994903604
2032,53,0.993410059
2032,54,0.991708569
2032,55,0.990851912
2032,56,0.987577676
2032,57,0.983393555
2032,58,0.991311714
2032,59,0.989120404
2032,60,0.987065304
2032,61,0.985094386
2033,0,0.990146162
2033,1,0.990146162
2033,2,0.997495311
2033,3,0.998699938
2033,4,0.999025995
2033,5,0.997556637
2033,6,0.995995405
2033,7,0.999875131
2033,8,0.999749596
2033,9,0.999628467
2033,10,0.999480559
2033,11,0.998861209
2033,12,0.999870707
2033,13,0.999751285
2033,14,0.999549704
2033,15,0.999393733
2033,16,0.999048488
2033,17,0.998210064
2033,18,0.999436326
2033,19,0.999129546
2033,20,0.998723332
2033,21,0.998514705
2033,22,0.997853544
2033,23,0.99657349
2033,24,0.998728937
2033,25,0.998314631
2033,26,0.99777775
2033,27,0.997618572
2033,28,0.996489137
2033,29,0.994764144
2033,30,0.998323496
2033,31,0.997805524
2033,32,0.997246721
2033,33,0.996881571
2033,34,0.995330101
2033,35,0.993306422
2033,36,0.997969195
2033,37,0.997273068
2033,38,0.996741178
2033,39,0.995924984
2033,40,0.993808642
2033,41,0.997940812
2033,42,0.997207301
2033,43,0.996237951
2033,44,0.995831136
2033,45,0.994447809
2033,46,0.991447486
2033,47,0.996732404
2033,48,0.995654605
2033,49,0.994289863
2033,50,0.99365816
2033,51,0.99144108
2033,52,0.987752859
2033,53,0.994463536
2033,54,0.992879658
2033,55,0.991082629
2033,56,0.990163261
2033,57,0.986739016
2033,58,0.98239015
2033,59,0.990558736
2033,60,0.988232596
2033,61,0.98605151
2034,0,0.926822045
2034,1,0.926822045
2034,2,0.998368659
2034,3,0.999339617
2034,4,0.999244676
2034,5,0.999274683
2034,6,0.998048676
2034,7,0.996793344
2034,8,0.99987271
2034,9,0.999748787
2034,10,0.999626986
2034,11,0.99947535
2034,12,0.998885509
2034,13,0.999839658
2034,14,0.999696912
2034,15,0.999464519
2034,16,0.999282527
2034,17,0.99890397
2034,18,0.998025108
2034,19,0.99932092
2034,20,0.998990873
2034,21,0.99856233
2034,22,0.998354211
2034,23,0.997660732
2034,24,0.996301095
2034,25,0.998649158
2034,26,0.998224825
2034,27,0.997670303
2034,28,0.997518726
2034,29,0.996332844
2034,30,0.994510997
2034,31,0.998289612
2034,32,0.997752856
2034,33,0.997172409
2034,34,0.996792975
2034,35,0.995181877
2034,36,0.993088832
2034,37,0.9979011
2034,38,0.997173233
2034,39,0.996614315
2034,40,0.995763258
2034,41,0.993586737
2034,42,0.997814425
2034,43,0.997039051
2034,44,0.996021166
2034,45,0.99558375
2034,46,0.99414251
2034,47,0.991062303
2034,48,0.996466334
2034,49,0.995324585
2034,50,0.993887617
2034,51,0.993210122
2034,52,0.990897398
2034,53,0.987089615
2034,54,0.993982143
2034,55,0.992302361
2034,56,0.990403035
2034,57,0.989416215
2034,58,0.985831773
2034,59,0.981307489
2034,60,0.989740491
2034,61,0.987270986
2035,0,0.957242681
2035,1,0.957242681
2035,2,0.957036321
2035,3,0.999709656
2035,4,0.999611219
2035,5,0.999432071
2035,6,0.999403351
2035,7,0.998400684
2035,8,0.997413893
2035,9,0.999865631
2035,10,0.999740007
2035,11,0.999612999
2035,12,0.999451038
2035,13,0.99886912
2035,14,0.99979591
2035,15,0.999624749
2035,16,0.999358375
2035,17,0.99915148
2035,18,0.998740839
2035,19,0.99781622
2035,20,0.999202347
2035,21,0.998853576
2035,22,0.998405794
2035,23,0.998201642
2035,24,0.997475516
2035,25,0.996029981
2035,26,0.998582018
2035,27,0.998147121
2035,28,0.997573779
2035,29,0.997428177
2035,30,0.996184947
2035,31,0.994267061
2035,32,0.998256102
2035,33,0.997698811
2035,34,0.997095047
2035,35,0.996699339
2035,36,0.99502935
2035,37,0.99287118
2035,38,0.997820996
2035,39,0.997059163
2035,40,0.996471257
2035,41,0.995583406
2035,42,0.993346065
2035,43,0.997669744
2035,44,0.996849406
2035,45,0.995779656
2035,46,0.995309582
2035,47,0.993806694
2035,48,0.990640823
2035,49,0.996172124
2035,50,0.994961616
2035,51,0.993447606
2035,52,0.992721375
2035,53,0.990306134
2035,54,0.986368602
2035,55,0.99345693
2035,56,0.991674309
2035,57,0.989665611
2035,58,0.988606837
2035,59,0.98485156
2035,60,0.980140356
2035,61,0.988852279
2036,0,0.975301855
2036,1,0.975301855
2036,2,0.984935
2036,3,0.985446724
2036,4,0.999826273
2036,5,0.999700189
2036,6,0.999530056
2036,7,0.999491053
2036,8,0.998643928
2036,9,0.997823441
2036,10,0.999854015
2036,11,0.999722251
2036,12,0.999584283
2036,13,0.999405023
2036,14,0.998814065
2036,15,0.999736945
2036,16,0.9995341
2036,17,0.999233235
2036,18,0.999004476
2036,19,0.998563985
2036,20,0.997589006
2036,21,0.999085838
2036,22,0.998722156
2036,23,0.998257457
2036,24,0.998059667
2036,25,0.997299996
2036,26,0.995762971
2036,27,0.998526416
2036,28,0.998079892
2036,29,0.997486493
2036,30,0.997344887
