"","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"42",25951,26476.134836505,26733.0253118961,27175.6776147244,27507.8510009414,27792.1513110407,28176.6106676054,28611.4468861491,28272.0190542154,29126.8647070293,29825.8888095391,30366.9636537558,31044.0411343418,31702.856002991,31107.3410790622,32349.5509975709,33165.8113738431,33755.0576742376,34556.963664312,35315.0139638205,34450.4184811565,35644.1924115805,36287.472127845,36705.9483955467,37128.8860860074,35051.0596134924,36392.3113270255,37473.8363706473,37933.0096477057,38439.6116320141,38863.6593453392,36440.7700849812,37921.9377600057,38658.1790606179,38567.4842687111,38774.1702707132
"43",25337,25911.11668663,26446.2421418008,26599.4522538758,27089.8153819087,27452.9293207742,27739.2895831454,28136.0758800288,28581.2090215647,28138.0629483823,29043.8407928236,29767.90549214,30311.3009790115,31002.237011242,31671.4935088501,30975.6767071431,32268.9735066632,33105.286719843,33697.1408137903,34513.4046807271,35282.3121196299,34320.8758816577,35559.6083865459,36218.4910222539,36646.9954857119,37085.0779360878,34876.2905086728,36269.2155713004,37392.7153705238,37859.9950527455,38381.8219811619,38820.7365710936,36260.9140769321,37803.7033014239,38581.9045790806,38493.6063627877
"44",24693,25284.563583617,25867.3570340583,26412.9749377783,26460.9137149145,26998.7467368449,27393.3987142064,27681.8618195786,28091.4653720469,28547.4556140525,27998.7600652482,28955.3482760656,29704.9779557719,30250.7259961073,30956.0890653702,31636.3787539099,30837.993541261,32182.5373501936,33039.4070999547,33633.9186425611,34465.1730260075,35245.5870432031,34184.6271868598,35468.6665727566,36143.5495315552,36582.4446616295,37036.4228330268,34695.0056431862,36139.0827864454,37305.1192328895,37780.7177375048,38318.3509984608,38772.9200993405,36074.2579758043,37678.219616674,38499.1834323868
"45",24041,24628.912405125,25227.5661090043,25819.3368465929,26375.9671903334,26316.8932063399,26902.0148710712,27328.8318159954,27619.4398301764,28042.3675583331,28509.7976661911,27853.576918734,28860.9068751107,29636.6449512372,30184.7739380544,30905.1502016914,31597.0880482256,30693.728658424,32089.7211746187,32967.6652983384,33564.8806857718,34411.778270279,35204.3752594131,34041.0701440044,35370.7971007717,36062.0886936113,36511.7477703529,36982.4019511196,34506.5284598351,36001.2925950744,37210.4578285821,37694.5921332975,38248.6320616431,38719.6755357704,35880.1017379478,37544.8509269741
"46",23387,23940.027607672,24559.6875515942,25165.5864443536,25766.639502631,26334.8183604314,26166.863940416,26799.1379613343,27258.7691904859,27551.5625710442,27988.3352721404,28467.8086072471,27701.9665571361,28760.0073264382,29562.4101642273,30112.9436239161,30848.9336716642,31553.1559941539,30542.2994292389,31989.9689606688,32889.5143598157,33489.4753688076,34352.6855387506,35158.1666301264,33889.5760802283,35265.3910642875,35973.5065362481,36434.3112459062,36922.4483370029,34310.1687835822,35855.193013496,37108.0984825572,37600.9878289689,38172.0504210375,38660.4177827402,35677.7304652045
"47",22755,23244.28036476,23833.0023017903,24484.8703930183,25098.1691972109,25708.8149120916,26289.095269428,26010.250183361,26689.5914466794,27182.7137625808,27477.7313814507,27928.8853891305,28421.0269449422,27543.3311071368,28652.0962702285,29481.7367414444,30034.6932729068,30786.9135563598,31504.0787201711,30383.0690447871,31882.6777717816,32804.3629137955,33407.1065640906,34287.3167066088,35106.4083944892,33729.4587456927,35151.7885441286,35877.1520385934,36349.4937360011,36855.9489398909,34105.1723528239,35700.0735883416,36997.3561905261,37499.2230490701,38087.9418579354,38594.5139871126
"48",22155,22708.694462445,23095.0873231473,23719.3807036187,24403.96383602,25024.8213287204,25645.3803394571,26238.3370992438,25846.3723419782,26572.7855706758,27100.1260455879,27397.4064986798,27863.5009079727,28368.9621814715,27376.9686986664,28536.557351017,29394.0428437991,29949.4374533456,30718.5281554096,31449.3211344027,30215.2991760911,31767.1834410896,32711.5721320095,33317.1321059734,34215.0553294667,35048.5139600225,33559.9326309166,35029.2652627204,35772.3205430542,36256.6062397081,36782.2510472717,33890.6489429402,35535.1299306442,36877.4838315349,37388.5593169253,37995.5945958655
"49",21595,22091.803948095,22657.4591968336,22938.8135371619,23598.6020677441,24316.4379215438,24945.0133447054,25575.8129368625,26182.0397820652,25674.5565141251,26448.1059279143,27010.427853292,27310.0081692061,27791.6205987754,28311.0768176952,27202.1784434911,28412.7434496405,29298.7041770506,29856.5464278875,30643.1663595674,31388.2958338459,30038.2422365059,31642.7824836234,32610.4547090433,33218.8593933566,34135.2294156195,34983.8382362418,33380.1922094922,34897.0518547908,35658.2551331546,36154.9037399602,36700.6416783571,33665.7155875144,35359.5290350871,36747.6839021666,37268.2038619989
"50",21056,21520.907835735,22022.6883697515,22600.8177013002,22774.844718811,23470.0833965237,24221.7305752406,24858.1809755581,25499.5523589412,26119.6593180878,25494.1196078019,26314.9100926886,26913.003941068,27214.918571472,27712.6420378584,28246.7899212998,27018.246588799,28279.9747341099,29195.0558506083,29755.3483504708,30560.1712127157,31320.3670417468,29851.1302407962,31508.7317909794,32500.2773528679,33111.5481934066,34047.1154310891,34911.6821107846,33189.4033814939,34754.3341844524,35534.1492148745,36043.5886484393,36610.3520442225,33429.4770667452,35172.4029421996,36607.1098266348
"51",20524,20962.641465024,21440.2414903543,21947.1207299232,22538.2545245541,22602.4767000085,23333.169233355,24119.2234605725,24763.7069615969,25415.9894843757,26050.6078456546,25304.2794562249,26172.4799313094,26807.1801256614,27111.4619021851,27625.9113062678,28175.4743468882,26824.3580585008,28137.4950461641,29082.3700586186,29645.1091886238,30468.8305893018,31244.8489074338,29653.0911561256,31364.2099976816,32380.2389434768,32994.3913904574,33949.9301191065,34831.2917833568,32986.6250215931,34600.2142475318,35399.1204783483,35921.7928929912,36510.5508699669,33180.9085127729,34972.77785413
"52",19992,20383.531445312,20861.7910354414,21352.4257988496,21864.524343196,22469.2084691269,22420.9796031941,23187.16533352,24008.2513958149,24660.9248739246,25324.4638121476,25974.2446829029,25104.2239746697,26020.0513034995,26692.2293556589,26998.9085054294,27530.7185764846,28096.4458041568,26619.6633671588,27984.4968541006,28959.8613308883,29525.0358538157,30368.3706196814,31160.9923572038,29443.2099277218,31208.3362095635,32249.4738094017,32866.5156876333,33842.8212808741,34741.8432496613,32770.8633337753,34433.7276700324,35252.2162877095,35788.5760619245,36400.3327824901,32918.9455718737
"53",19445,19933.99830996,20234.2665747242,20752.8371399048,21256.8556933048,21774.2911348,22393.0848580007,22229.6105334583,23031.3530546498,23888.1170348369,24549.1338681774,25224.2781313763,25889.8901544374,24893.1254924609,25856.8304098983,26567.3877436609,26876.4910534437,27426.3137223041,28008.977691059,26403.2944043054,27820.1387549291,28826.704062248,29394.2937100736,30257.9726034411,31068.0012252356,29220.5462709508,31040.1893454417,32107.0708721341,32727.0009767225,33724.8865279738,34642.4597600897,32541.0921623663,34253.8649529693,35092.4348418367,35642.9461545049,36278.7379804349
"54",18867,19369.1746114,19869.6795500891,20075.5120804099,20635.1177296234,21152.8748077212,21675.7608778918,22309.2364821685,22027.5766958954,22864.9583230791,23758.0650614185,24427.5738483549,25114.6750610479,25796.8042712119,24670.1000900531,25681.9607951203,26431.8271163511,26743.3773298131,27311.8814873923,27912.2785161641,26174.3224477084,27643.5116707289,28682.0029153071,29251.9772688466,30136.7463660693,30965.0077565098,28984.091243662,30858.7728480794,31952.0417198927,32574.8485674016,33595.1440903351,34532.1852586171,32296.207557572,34059.5333572782,34918.689635187,35483.8258846316
"55",18254,18769.675976658,19285.8760039264,19798.4432717081,19906.5385830823,20507.9240607748,21039.7769223627,21568.2215106938,22216.962066765,21814.0544517859,22687.1623049503,23617.2856015422,24295.4272204251,24994.8368980543,25694.184454837,24434.2281282675,25494.5330234148,26284.6575311727,26598.6722312603,27186.5407083951,27805.4890414383,25931.77835049,27453.6471590071,28524.7953085001,29097.1118895695,30003.728764822,30851.069130724,28732.7858688816,30663.0211482808,31783.3223824593,32408.9821944243,33452.5308223435,34409.9800679134,32035.044791897,33849.5630097992,34729.8119637233
"56",17605,18145.951525582,18663.6935643461,19194.4458508269,19719.643071875,19726.5896055051,20370.5077419566,20916.8117766005,21450.9145420837,22115.5099757593,21588.1994541674,22497.1111068968,23464.9219662865,24151.8258422515,24863.8913220549,25581.1694067263,24184.5656847576,25293.5950314976,26124.9351561172,26441.42526981,27049.3501651741,27687.6861377371,25674.6645866224,27249.5280295121,28354.0596897844,28928.6618710195,29857.8897304261,30725.1712239854,28465.5342398007,30451.8105483859,31599.7819911477,32228.2564220255,33295.9081470902,34274.7246904405,31756.3923435759,33622.7186400587
"57",16933,17470.611933215,18028.5968665349,18548.3440993671,19094.1783844525,19632.5824450038,19534.8788748957,20222.0768761759,20783.1808758723,21323.0304747018,22004.0734594731,21349.1445352142,22293.9123400033,23300.0660831076,23995.8462020218,24720.9062189986,25456.8337188574,23920.1420912928,25078.1480083521,25951.6570040804,26270.6253232356,26899.3028484677,27557.8768513102,25401.9524330043,27030.0835201108,28168.7098253816,28745.5244352451,29698.1257757618,30586.2220447551,28181.1999032323,30223.9535056261,31400.2164751625,32031.4500300002,33124.0550130348,34125.2123089893,31458.9874415126
"58",16249,16746.285447689,17325.7960567214,17901.2016268686,18422.8773127956,18984.3249172272,19536.5207884453,19330.5779739489,20061.794510871,20638.0392045094,21183.711998582,21881.7963171651,21095.977711563,22076.6249909084,23121.7579236941,23826.5110187677,24564.8939642212,25320.194698465,23639.9362126437,24847.1380147677,25763.7620246527,26085.2024684504,26735.331315532,27415.0062354883,25112.559242,26794.1831694235,27967.5964765436,28546.5324787577,29523.266715573,30433.0608649691,27878.5858387666,29978.1953765949,31183.3513824803,31817.2699456134,32935.6758291272,33960.1595771186
"59",15570,16157.957145482,16547.7928985175,17169.7923193474,17762.9883108325,18286.4966024304,18864.0829492827,19430.6580674202,19112.8417265015,19888.7821567395,20480.4913850998,21032.046852405,21747.7591768881,20827.7854751389,21844.2807654059,22928.9869723151,23642.7855785768,24394.8014060905,25170.1954090124,23342.9232503102,24599.4739181341,25560.128805009,25884.0238659148,26556.2949878731,27257.9377144133,24805.3937180035,26540.6503116414,27749.5037328721,28330.4485876707,29332.0597805851,30264.435109282,27556.4751525419,29713.2219748484,30947.8353479786,31584.3421394301,32729.3811486239
"60",14906,15457.91155443,16057.8746781331,16336.7882845629,17001.8044277085,17613.129634302,18138.3513114668,18732.5854450929,19314.1214909601,18880.8119808445,19702.1150371459,20309.5837939818,20867.0581636091,21600.9664782123,20543.6618024626,21595.8856916062,22720.6857928287,23443.568795657,24209.4979335295,25005.6888513044,23028.0841957392,24334.0268989573,25339.5666706516,25665.8840546427,26360.9663742628,27085.4353649448,24479.3646954166,26268.2594240703,27513.1390932247,28095.9539234045,29123.153506973,30078.9800682662,27213.6377427032,29427.6535171149,30692.2277367499,31331.1980589905
"61",14252,14769.692992266,15335.6274014055,15947.990336611,16112.5099935414,16821.0058282745,17450.765693577,17977.5567497559,18588.9287690406,19185.9991414964,18633.5985236789,19500.8329103554,20124.3250511049,20687.7296080062,21440.3801628017,20242.6662183018,21330.4086781689,22495.7456641185,23227.7161213777,24007.8066936949,24825.4783780103,22694.3613837992,24049.6258553249,25100.8382546419,25429.5299569578,26148.0671960905,26896.209092076,24133.3397936026,25975.7387664863,27257.1591306919,27841.6772520913,28895.1398633292,29875.2703562277,26848.797482392,29120.05767283,30415.030697792
"62",13602,14106.576881852,14622.0761879278,15202.3513525408,15827.4845466773,15874.1995257329,16626.5410899278,17274.9930655377,17803.1801841238,18432.1489630675,19045.3086510698,18370.307043624,19283.9375094215,19923.6726105287,20492.9867204155,21264.8903510038,19923.8745893629,21046.8032332143,22253.0100221407,22994.024972945,23788.480350661,24628.28188253,22340.7130397799,23745.0733702067,24842.6463384979,25173.6450574707,25916.23924292,26688.8737471237,23766.1977990554,25661.7796230391,26980.1537263378,27566.1755310203,28646.5191740067,29651.7724728089,26460.6777365467,28788.9490762631
"63",12962,13418.725686258,13949.3701843798,14462.3474789558,15057.2353618042,15695.4732592778,15621.120416905,16417.5321838211,17084.8655110829,17614.2400533265,18261.2163099613,18890.987771818,18090.0578876343,19050.3977065111,19706.5330699258,20281.6948669629,21073.3081278018,19586.408026191,20744.0243007437,21991.2788191872,22741.2355605999,23550.1972328394,24412.7221803895,21966.1446459673,23419.1609118006,24563.6359193071,24896.8501564383,25664.0387816711,26461.9376398078,23376.8596377507,25325.0491381805,26680.6476333851,27267.9339354062,28375.692518135,29406.8309225129,26048.0306645496
"64",12337,12733.996696054,13222.5751018434,13779.5975192845,14289.692272391,14899.4153284026,15551.0522881155,15352.5267641021,16193.0896938367,16879.4222072598,17409.7388319929,18075.080754742,18721.9491541181,17791.9606335622,18799.1684340616,19471.7959423487,20052.7001521933,20864.4201621635,19229.3749350486,20421.0143272312,21709.3351868475,22468.0686577305,23291.6123698418,24177.3926689287,21569.6476735325,23070.6654368109,24262.4316783737,24597.7448261722,25389.9955065004,26213.875921182,22964.2317661773,24964.197907246,26357.1430999495,26945.4136392425,28081.0302751808,29138.7519881683
"65",11911,12208.397372483,12492.5142635747,13012.8448963011,13596.4515933736,14103.2674751671,14727.9807485089,15393.2550763017,15067.7126136498,15952.3151613579,16657.6698276567,17188.6397798171,17872.6321864547,18537.027276343,17475.1594200196,18529.186432496,19218.3114796737,19804.7985262456,20636.9395828839,18851.9524745128,20076.7385908949,21405.9345276502,22173.2015442381,23011.3168908013,23920.7969850828,21150.2870891808,22698.375354473,23937.6162634479,24274.8810508133,25092.5637439996,25943.0617059479,22527.2902490434,24577.8750723166,26008.0937933769,26597.019787926,27760.8134414283
"66",11396,11756.619301643,12068.2328599167,12237.0310411592,12788.8461825978,13399.1102203931,13902.2116889326,14541.9838190404,15221.0604295138,14766.0249580998,15694.3140611282,16418.5946859267,16949.8789335074,17652.7110023193,18334.9872110607,17138.8480197635,18239.3848982239,18944.9045736971,19536.7491338658,20389.5177216141,18453.4023857996,19710.2023527048,21079.8211301891,21855.2841317386,22707.853193342,23641.3618893581,20707.2192002781,22301.1097736199,23587.748013848,23926.7809072365,24770.1383266324,25647.7794120237,22065.0999525691,24164.748716194,25631.9238302055,26221.1204102775
"67",10900,11217.684839284,11589.5628907659,11915.681309188,11967.060770535,12549.9086140691,13186.7521710147,13685.6625956543,14340.4628250241,15033.4203564782,14446.8508906436,15418.206504941,16161.1828419763,16692.3878647675,17414.137543473,18114.5588976829,16782.2610726605,17928.7090778001,18650.3985299168,19247.3022121688,20120.7791884541,18033.0448038653,19320.4491452847,20729.7487936379,21512.9658654368,22379.7489893932,23337.4791570644,20239.6642716449,21877.7232268689,23211.3882516433,23551.9659701822,24421.0934149921,25326.2711346009,21576.7901115371,23723.5171991367,25227.0584939745
"68",10426,10706.9532501,11025.9543013711,11409.0596905222,11749.9024030552,11682.1742262413,12295.3962038277,12958.5679784834,13452.7675577728,14122.4496157717,14829.2646438931,14109.6426966309,15123.1440778856,15884.4329289645,16415.105668999,17155.7202926694,17874.4417426204,16404.701046549,17596.1342674994,18333.6294932567,18935.2118069037,19829.3303256535,17590.2930336787,18906.5885669678,20354.5002491389,21144.9126872707,22025.5308490735,23007.5142265843,19746.9449056586,21427.1343429988,22807.1206321812,23148.9758641994,24043.7960691132,24976.7450395113,21061.5936716282,23252.9374645275
"69",9967,10187.23542512,10500.1068943888,10820.12591018,11214.3362487978,11570.0349440688,11382.0308060501,12024.7259050894,12713.7669580806,13202.6897702086,13886.9680778169,14607.4921013878,13753.9537015665,14808.3269789455,15587.3638527703,16116.9843196567,16876.2521508656,17613.2925023746,16005.5751458228,17240.68241348,17993.4545530991,18599.2395721404,19513.7528194185,17124.7055938373,18467.831968592,19952.9034149108,20749.8172025806,21643.7260688427,22649.7964783963,19228.5430922712,20948.3603893598,22373.564361978,22716.3795166311,23636.6054383906,24597.3622443616,20518.9047054586
"70",9528,9693.746850971,9934.35693649406,10278.8586695123,10599.544323926,11004.6308636004,11375.2111173077,11066.3862057718,11737.3804334712,12451.5929242072,12934.6246147742,13633.0516155805,14366.9884500038,13379.4484653126,14473.0209945783,15269.0341566588,15797.0088014595,16574.5316125253,17329.7466039012,15584.4088909855,16861.4424671231,17628.7741382438,18238.1781884953,19172.628105999,16635.9959849322,18003.5102468174,19523.8553546168,20326.424444998,21232.8899035921,22262.6473350067,18684.1116609771,20440.5390979574,21909.4017692646,22252.8032931239,23197.9025722868,24186.2670949109
"71",9087,9347.708154096,9406.74604609117,9667.05867816884,10042.657106593,10363.5999088134,10779.2116748514,11164.5733299928,10735.1107586492,11432.9294990567,12171.3460802602,12647.8222340964,13359.765167026,14106.647068231,12985.9253971883,14116.5837754302,14928.5686991043,15454.2243260577,16249.3889927333,17022.4424011729,15140.8732009625,16457.6007525857,17238.5627035108,17850.8822674824,18804.5669846152,16124.0592420632,17513.1060419196,19066.3573035311,19873.5674003631,20791.6410013772,21844.413806447,18113.5045334525,19902.9655519342,21413.4168853778,21756.9699128479,22726.1283355379
"72",8663,8878.850524596,9153.39518537622,9105.9849731464,9385.13395376335,9791.01120757048,10111.7369882167,10537.3808585878,10937.2734019719,10388.2166365018,11111.0485969102,11872.3934048088,12341.5973738893,13066.2089762474,13825.366577442,12573.3481329424,13738.4837274643,14565.1707022605,15087.7466521288,15899.6893533406,16690.0167919937,14674.8178343645,16028.4605512464,16821.8820090608,17436.2783542714,18408.2111665759,15589.0156967939,16996.2875050505,18579.5349919831,19390.1829980818,20318.6708390469,21393.4682786786,17516.8249360444,19335.1265209314,20884.5144391172,21227.7158894286
"73",8275,8432.868860384,8656.33164061729,8944.42826258181,8791.57189402229,9088.48984104995,9523.52445300886,9843.49189911347,10278.5209092005,10692.5266226267,10025.8550299988,10771.5420959678,11554.2122049169,12015.3762500643,12751.5778130557,13522.1204753939,12141.8463405314,13338.337639589,14178.1763597378,14696.8220802298,15524.4065687809,16331.1906104751,14186.2809538849,15573.4909674255,16377.945225323,16993.4371444396,17982.321149277,15031.1980947937,16452.9316941283,18062.6995948431,18875.3848857889,19812.8310265341,20908.31278875,16894.4136616024,18736.7369347968,20321.7953363715
"74",7853,8022.504685025,8188.41075246213,8419.04636386062,8720.25595325551,8463.75750213443,8777.17116499135,9239.92143742962,9558.52061353544,10002.1234544273,10429.6411147177,9648.34045203614,10414.3722370181,11216.4224771553,11668.7302541901,12415.1965970163,13195.9940008126,11691.7457047442,12915.9473396195,13767.0946404616,14280.8687123605,15122.6665344726,15944.8128172464,13675.5252159342,15092.3701250646,15906.1629376817,16521.6212274729,17525.8260805153,14451.1870894174,15883.1676238306,17515.3980811629,18328.5164004069,19273.1888884259,20387.6367761431,16246.8892545331,18107.7899625888
"75",7417,7557.416621703,7755.99185673792,7929.43307696913,8166.68277184715,8480.38669551476,8122.97516531187,8451.38497946485,8940.04871294195,9256.59509719706,9707.77411395581,10147.9895950824,9256.19902416947,10039.6810470648,10858.7844910225,11301.3708892164,12056.4982515893,12846.1453048014,11223.6218159183,12471.3151549919,13331.602338435,13839.4658826464,14693.7162569556,15529.8099988862,13143.0911378908,14584.9962901601,15406.135749766,16020.2679391848,17037.7833851533,13849.8925447662,15287.4242980196,16937.4200709692,17749.1438774573,18699.0019679692,19830.2650663471,15575.236646439
"76",6985,7207.17039988,7249.41882311347,7475.52699311488,7655.87912556222,7899.05274556494,8224.43040069311,7769.86192112373,8111.52999307704,8623.91441153506,8937.64553369813,9395.19903839957,9847.05925454776,8850.19125628945,9647.82806909211,10481.247813786,10913.2014262295,11675.0819593655,12471.8687634257,10738.3299735661,12004.6949496506,12871.6048251902,13372.4184108955,14236.9952655194,15085.262898095,12589.836422793,14051.5497591475,14877.7248901537,15489.0647388645,16517.4620885304,13228.5833320816,14666.4824496191,16328.871457196,17137.1374400822,18089.8069771657,19235.2552066245
"77",6565,6749.811788005,6982.88210388847,6929.58621594561,7181.34775989504,7367.85910376692,7616.12859762983,7952.1424069404,7405.25630985102,7758.20896735678,8291.72044362652,8601.79665530759,9064.31011536371,9526.50562057554,8431.30750913862,9239.4108470789,10083.9927788093,10504.3617436129,11270.7712208691,12072.6644861514,10237.0036937325,11516.6265976367,12387.2881554623,12879.8143413471,13752.2086062302,14610.4920067905,12016.9424253192,13492.5383602343,14321.1135549842,14928.0191543745,15964.4297580225,12588.8723905917,14021.493846941,15690.2316756527,16492.7406458279,17445.5048184533
"78",6149,6303.923598635,6500.80205815128,6743.93250096136,6598.71840362417,6873.90176674883,7065.68862829613,7318.08237218677,7663.46328001153,7030.23671315733,7392.26940214868,7943.90595466675,8249.41269234954,8715.25147315672,9186.19976774433,8000.81154100447,8815.31349981293,9667.48321838558,10075.2831570972,10843.6713753169,11648.2976048748,9721.10769163102,11007.9966266123,11879.1838057329,12362.0919531997,13239.3965173017,14105.1286029807,11425.9767637079,12908.8683942346,13736.8816509471,14337.5360572764,15378.6327445333,11932.781401318,13354.0547413021,15022.4360851715,15816.6565817776
"79",5740,5875.402218829,6030.33596210215,6238.1346936885,6490.26685105592,6257.87975755929,6553.8773990749,6749.91446108002,7005.30600943837,7358.52946269498,6646.17845990803,7014.85169885758,7581.17974944897,7881.12723201832,8348.4209085991,8826.23854821767,7560.30708360834,8376.75895227681,9232.5029993326,9626.72432696518,10394.1930423691,11198.8080182402,9192.51582138203,10480.0945645153,11348.2119562358,11820.079975019,12698.9591748614,13569.1226294364,10818.9783523505,12301.9052914055,13126.0544081315,13718.4600181579,14760.4205509169,11262.8460329237,12666.2955227129,14326.9416406594
"80",5336,5444.6228431,5590.57541600437,5744.8329382365,5962.1722345862,6222.0166193533,5908.36578375844,6222.20011520739,6421.32130820737,6678.42905793854,7037.70708534154,6254.69743371048,6627.35565425044,7204.52182773969,7497.85145647695,7964.49502185968,8446.98847603087,7111.67016004984,7925.27967338455,8780.16306072493,9159.78229688578,9923.08814407477,10724.5701464992,8653.43552179504,9934.59390472636,10795.6928566439,11255.0175412495,12131.7063070304,13002.8198285838,10198.3829290374,11673.4616230645,12490.1179949883,13072.105487005,14110.6096416359,10582.0016403816,11960.8145911681
"81",4934,5003.906350824,5140.45084281444,5295.40977781271,5448.24111613106,5673.51712390861,5939.55725527859,5551.67140171646,5880.03663933324,6080.94916142592,6338.35010680705,6701.64449531113,5857.59265437085,6231.4097980198,6815.19537587654,7100.79478487667,7564.47172850086,8049.1532855543,6656.97981058425,7462.69362079098,8311.92228547528,8675.91886716359,9431.50900489089,10226.384081063,8106.33127683838,9373.54301903009,10223.3759547643,10668.5945372883,11538.9365545579,12407.0785004207,9566.9492851073,11025.798932801,11831.0562478374,12400.3125478391,13430.5837054949,9893.46494176123
"82",4533,4684.851068308,4667.99510326274,4828.8029708037,4991.0400610367,5141.63711403744,5373.02311906485,5643.51222967939,5189.5386520182,5528.82618453163,5730.11911892818,5986.25702750325,6351.28374079556,5456.90961113442,5828.92234747921,6414.77939409717,6691.49481933983,7149.69189445334,7633.78531869983,6198.59233647255,6991.15869749125,7829.62417515355,8176.99663562575,8921.03222056365,9705.48718315019,7554.01065111491,8799.4228357898,9633.48327729151,10062.9919177395,10922.4630419677,11783.2801470805,8927.85170131263,10361.6892737347,11151.3993815506,11705.4893937357,12722.3192951136
"83",4136,4267.227177423,4425.41675425516,4330.15465728612,4511.24673905095,4678.86478458447,4826.37030241571,5061.8270765293,5334.79335168128,4823.95536385132,5170.29536314656,5370.45475529932,5623.65547340974,5987.89995745956,5054.92928953375,5422.08175386289,6005.18920595342,6271.84248608925,6721.87575911586,7202.33497888376,5739.12726446322,6513.17877726189,7335.52479576588,7665.31023663092,8393.70695501311,9163.61948766557,6999.61021402324,8215.16354522505,9028.74538172206,9440.92386078587,10284.6758275604,11133.4117911947,8284.66989131188,9684.44048645255,10454.2669951799,10990.6654151503
"84",3737,3856.639748984,3993.99120614132,4156.81098627554,3992.41492196811,4189.58393385075,4360.55895569399,4504.08656343431,4741.40342547652,5014.68587847516,4457.09695931895,4806.45062435045,5003.89464524001,5252.40392437607,5613.17279497897,4654.07555532853,5013.29809504043,5588.67867474441,5844.09724659815,6283.17335776601,6756.74482207574,5281.35704985926,6031.55108445089,6832.30537405316,7143.60685334496,7852.1283711296,8603.15355110761,6446.47102858097,7624.10889882109,8412.42225721894,8805.67580625684,9628.64442340065,10460.2357698138,7641.26343908921,8997.87278915668,9743.39714169415
"85",3337,3460.4933908,3573.31879061547,3714.84355219085,3880.43038929492,3656.96799624936,3865.84929073757,4038.06367982607,4176.71434620767,4413.54133380752,4684.8174493839,4091.34158358473,4439.57372909711,4632.68106625161,4874.69529089041,5229.15756965806,4256.94526617446,4605.21722433293,5167.83130278347,5410.8737332981,5836.1401377568,6299.41278528315,4828.24376115657,5549.37609180848,6323.05827001545,6615.06926271392,7299.40428752506,8027.04512860101,5898.17856750349,7030.01726801206,7788.28437601822,8161.0797143461,8958.07354311181,9767.22682373056,7001.80893879467,8306.31345452338
"86",2938,3053.275422561,3182.15192352416,3287.8104119928,3431.46027434694,3597.83479439385,3325.94058436522,3542.11458172616,3713.40572223531,3846.28785001022,4080.18685257231,4347.02004110832,3729.02872603478,4072.00423891483,4259.15108187802,4492.85750831127,4838.10544775137,3866.03440109084,4200.45423785365,4745.31665559954,4974.89826365503,5383.50648869771,5832.98411083928,4382.62490444158,5069.75022538917,5810.99777024328,6083.01992988104,6738.87717816377,7438.57884608001,5358.18584551834,6436.6971887147,7160.26136107709,7511.16071394363,8276.97446003149,9058.27566326871,6370.36808711574
"87",2582,2646.52213644,2772.09682185082,2903.79354996136,3001.97927770991,3145.67266328092,3310.79994465027,3001.34913143567,3220.47728060729,3388.70556673052,3514.96344135319,3743.48442725046,4003.39880487503,3372.41968037245,3706.13263426222,3885.74416819256,4109.37846618293,4442.51863151307,3483.67868509323,3801.55310681579,4323.89018937647,4539.01821914851,4928.21447292986,5360.42506059021,3947.14326838654,4595.72838666477,5299.46718879233,5550.93387591926,6174.17870555543,6841.47122360945,4829.73323406294,5847.98012842217,6532.45474304394,6860.16276647328,7589.74232784647,8337.8252735934
"88",2225,2354.380131306,2363.5939566184,2495.44296448319,2627.44095228555,2717.90676681717,2859.5730928383,3021.40676532713,2685.31817888998,2903.22697195286,3066.32298403567,3185.15982063486,3405.8970764707,3656.43491552792,3023.92064963535,3344.58224751424,3515.17135106787,3727.06253920669,4045.28641665533,3112.32314268552,3411.23004434657,3906.59376535541,4106.39897763273,4473.59706169354,4885.17943956466,3524.55897209418,4130.59726268396,4792.17418709651,5022.6775494807,5609.44402141311,6240.06111194207,4316.21735384709,5268.03340106316,5909.42239452251,6212.83068697991,6901.40759531705
"89",1913,2002.226336125,2127.11336641316,2091.11286540672,2225.41528362242,2355.29645662161,2437.86599286105,2575.49632174794,2732.03026640849,2380.04111688805,2592.81174927207,2748.82782557387,2859.53051988391,3070.18618355569,3308.97447625864,2686.04073793645,2990.17237222846,3150.38118554696,3349.00045541949,3649.66363484752,2754.4753238363,3032.32705997183,3496.71503743398,3680.4843269108,4023.34451293144,4411.14558855446,3117.69604760864,3677.8217735147,4293.14327980942,4502.46089969946,5049.27293161515,5639.28420232269,3821.12657889322,4701.29731417011,5296.12132359256,5574.35422442594
"90",1626,1696.774130336,1783.36461114209,1902.26742233706,1830.97575669011,1964.1953210471,2089.70320167594,2164.28249602762,2295.98507701911,2445.31150082345,2087.7298934056,2291.79031626136,2438.95477656113,2540.91938462698,2739.37242183477,2964.19686016132,2361.33674252126,2645.86460578638,2794.50741651565,2978.51910859296,3259.22659367523,2412.64629410455,2667.75031690487,3097.72681940582,3264.93546044305,3581.44647520697,3942.62605547995,2729.37536340194,3240.97242396217,3806.64352345506,3994.76315651154,4498.66026635367,5044.61251371165,3347.95938632733,4152.39668337126,4697.81965222076
