sexo,edad,year,valor
Hombres,51,2022,0.998114483
Hombres,52,2022,0.998281314
Hombres,53,2022,0.998544855
Hombres,54,2022,0.998250906
Hombres,55,2022,0.998798131
Hombres,56,2022,0.99884629
Hombres,57,2022,0.99895285
Hombres,58,2022,0.998748607
Hombres,59,2022,0.998787106
Hombres,60,2022,0.998855721
Hombres,61,2022,0.998864786
Hombres,1,2023,0.9956594
Hombres,2,2023,0.991858778
Hombres,3,2023,0.988784667
Hombres,4,2023,0.986888619
Hombres,5,2023,0.98582702
Hombres,6,2023,0.985525189
Hombres,7,2023,0.985411111
Hombres,8,2023,0.98589821
Hombres,9,2023,0.986580589
Hombres,10,2023,0.987019082
Hombres,11,2023,0.987699213
Hombres,12,2023,0.989938781
Hombres,13,2023,0.987744288
Hombres,14,2023,0.978695361
Hombres,15,2023,0.965144555
Hombres,16,2023,0.951996774
Hombres,17,2023,0.937346297
Hombres,18,2023,0.927039949
Hombres,19,2023,0.925211493
Hombres,20,2023,0.929945892
Hombres,21,2023,0.934818038
Hombres,22,2023,0.941432077
Hombres,23,2023,0.948624747
Hombres,24,2023,0.954146375
Hombres,25,2023,0.958260698
Hombres,26,2023,0.964120925
Hombres,27,2023,0.971732156
Hombres,28,2023,0.977965944
Hombres,29,2023,0.98219928
Hombres,30,2023,0.984082099
Hombres,31,2023,0.986322707
Hombres,32,2023,0.9882189
Hombres,33,2023,0.989558661
Hombres,34,2023,0.99132259
Hombres,35,2023,0.993377933
Hombres,36,2023,0.994463841
Hombres,37,2023,0.994670354
Hombres,38,2023,0.995460943
Hombres,39,2023,0.996101381
Hombres,40,2023,0.996810813
Hombres,41,2023,0.997415385
Hombres,42,2023,0.99793693
Hombres,43,2023,0.998359118
Hombres,44,2023,0.998266564
Hombres,45,2023,0.998262028
Hombres,46,2023,0.998257229
Hombres,47,2023,0.998338317
Hombres,48,2023,0.998343131
Hombres,49,2023,0.998223672
Hombres,50,2023,0.998553368
Hombres,51,2023,0.998512181
Hombres,52,2023,0.998639464
Hombres,53,2023,0.998874449
Hombres,54,2023,0.998552328
Hombres,55,2023,0.99910219
Hombres,56,2023,0.999137668
Hombres,57,2023,0.999239971
Hombres,58,2023,0.999025886
Hombres,59,2023,0.999053654
Hombres,60,2023,0.999086426
Hombres,61,2023,0.999077265
Hombres,1,2024,0.99592881
Hombres,2,2024,0.992358892
Hombres,3,2024,0.989467588
Hombres,4,2024,0.987634453
Hombres,5,2024,0.986581272
Hombres,6,2024,0.986226293
Hombres,7,2024,0.986082642
Hombres,8,2024,0.986471198
Hombres,9,2024,0.98703339
Hombres,10,2024,0.987394078
Hombres,11,2024,0.988067005
Hombres,12,2024,0.990156833
Hombres,13,2024,0.988196409
Hombres,14,2024,0.979608602
Hombres,15,2024,0.966603586
Hombres,16,2024,0.953921608
Hombres,17,2024,0.939715637
Hombres,18,2024,0.929767088
Hombres,19,2024,0.928163496
Hombres,20,2024,0.932984968
Hombres,21,2024,0.937926001
Hombres,22,2024,0.944563252
Hombres,23,2024,0.951656738
Hombres,24,2024,0.956982817
Hombres,25,2024,0.960850313
Hombres,26,2024,0.966372816
Hombres,27,2024,0.973505446
Hombres,28,2024,0.979322026
Hombres,29,2024,0.983269578
Hombres,30,2024,0.985073451
Hombres,31,2024,0.98715571
Hombres,32,2024,0.988898131
Hombres,33,2024,0.99017254
Hombres,34,2024,0.991875692
Hombres,35,2024,0.993883237
Hombres,36,2024,0.994998423
Hombres,37,2024,0.995318221
Hombres,38,2024,0.996114117
Hombres,39,2024,0.996709511
Hombres,40,2024,0.99733067
Hombres,41,2024,0.997854583
Hombres,42,2024,0.99827559
Hombres,43,2024,0.998635995
Hombres,44,2024,0.998600416
Hombres,45,2024,0.998657728
Hombres,46,2024,0.998700628
Hombres,47,2024,0.998812839
Hombres,48,2024,0.998835299
Hombres,49,2024,0.998692559
Hombres,50,2024,0.998957359
Hombres,51,2024,0.998869563
Hombres,52,2024,0.998949575
Hombres,53,2024,0.999137851
Hombres,54,2024,0.998815924
Hombres,55,2024,0.999356794
Hombres,56,2024,0.999397382
Hombres,57,2024,0.999498714
Hombres,58,2024,0.999292662
Hombres,59,2024,0.999305732
Hombres,60,2024,0.999308288
Hombres,61,2024,0.999289918
Hombres,1,2025,0.996288818
Hombres,2,2025,0.992703258
Hombres,3,2025,0.989899614
Hombres,4,2025,0.988109394
Hombres,5,2025,0.98709095
Hombres,6,2025,0.986736104
Hombres,7,2025,0.986622103
Hombres,8,2025,0.986972794
Hombres,9,2025,0.987465766
Hombres,10,2025,0.987782012
Hombres,11,2025,0.98843791
Hombres,12,2025,0.990368324
Hombres,13,2025,0.988581689
Hombres,14,2025,0.980457656
Hombres,15,2025,0.968062539
Hombres,16,2025,0.955884643
Hombres,17,2025,0.942149131
Hombres,18,2025,0.932573657
Hombres,19,2025,0.93119982
Hombres,20,2025,0.936117765
Hombres,21,2025,0.941148235
Hombres,22,2025,0.947816011
Hombres,23,2025,0.954794988
Hombres,24,2025,0.959912286
Hombres,25,2025,0.96353766
Hombres,26,2025,0.96873194
Hombres,27,2025,0.975390858
Hombres,28,2025,0.980811028
Hombres,29,2025,0.984482021
Hombres,30,2025,0.986208789
Hombres,31,2025,0.988120014
Hombres,32,2025,0.989686186
Hombres,33,2025,0.990869978
Hombres,34,2025,0.992472717
Hombres,35,2025,0.994375028
Hombres,36,2025,0.995486282
Hombres,37,2025,0.995906489
Hombres,38,2025,0.996684284
Hombres,39,2025,0.997236712
Hombres,40,2025,0.997783569
Hombres,41,2025,0.998228717
Hombres,42,2025,0.998553463
Hombres,43,2025,0.998849056
Hombres,44,2025,0.998884237
Hombres,45,2025,0.999016176
Hombres,46,2025,0.999109409
Hombres,47,2025,0.999247483
Hombres,48,2025,0.999294314
Hombres,49,2025,0.999140133
Hombres,50,2025,0.999316003
Hombres,51,2025,0.999183881
Hombres,52,2025,0.999207096
Hombres,53,2025,0.999334422
Hombres,54,2025,0.999039645
Hombres,55,2025,0.999560517
Hombres,56,2025,0.999620968
Hombres,57,2025,0.999727699
Hombres,58,2025,0.99955113
Hombres,59,2025,0.999548702
Hombres,60,2025,0.999522035
Hombres,61,2025,0.999498944
Hombres,1,2026,0.996671698
Hombres,2,2026,0.992947019
Hombres,3,2026,0.990166515
Hombres,4,2026,0.988404166
Hombres,5,2026,0.98743389
Hombres,6,2026,0.987111502
Hombres,7,2026,0.987059068
Hombres,8,2026,0.987410393
Hombres,9,2026,0.987869518
Hombres,10,2026,0.988163584
Hombres,11,2026,0.988797817
Hombres,12,2026,0.990577901
Hombres,13,2026,0.988911959
Hombres,14,2026,0.981238513
Hombres,15,2026,0.96948726
Hombres,16,2026,0.957836358
Hombres,17,2026,0.944591137
Hombres,18,2026,0.935400717
Hombres,19,2026,0.93425841
Hombres,20,2026,0.939278175
Hombres,21,2026,0.944411971
Hombres,22,2026,0.951117445
Hombres,23,2026,0.957975247
Hombres,24,2026,0.962875769
Hombres,25,2026,0.966259572
Hombres,26,2026,0.971131573
Hombres,27,2026,0.977327157
Hombres,28,2026,0.982369232
Hombres,29,2026,0.98577661
Hombres,30,2026,0.987424488
Hombres,31,2026,0.989163353
Hombres,32,2026,0.990549149
Hombres,33,2026,0.991626389
Hombres,34,2026,0.993104425
Hombres,35,2026,0.994866091
Hombres,36,2026,0.995944729
Hombres,37,2026,0.996442613
Hombres,38,2026,0.997183934
Hombres,39,2026,0.997693483
Hombres,40,2026,0.998175925
Hombres,41,2026,0.998546237
Hombres,42,2026,0.998782654
Hombres,43,2026,0.999015477
Hombres,44,2026,0.999120473
Hombres,45,2026,0.999326827
Hombres,46,2026,0.999469492
Hombres,47,2026,0.999630686
Hombres,48,2026,0.999705965
Hombres,49,2026,0.999550052
Hombres,50,2026,0.999629204
Hombres,51,2026,0.999458957
Hombres,52,2026,0.999424833
Hombres,53,2026,0.999488569
Hombres,54,2026,0.99923468
Hombres,55,2026,0.999725921
Hombres,56,2026,0.999810629
Hombres,57,2026,0.999923719
Hombres,58,2026,0.999787903
Hombres,59,2026,0.999771692
Hombres,60,2026,0.999719222
Hombres,61,2026,0.999694898
Hombres,1,2027,0.997033036
Hombres,2,2027,0.993151338
Hombres,3,2027,0.990366853
Hombres,4,2027,0.988623486
Hombres,5,2027,0.987702751
Hombres,6,2027,0.98742268
Hombres,7,2027,0.987439269
Hombres,8,2027,0.98780537
Hombres,9,2027,0.988247275
Hombres,10,2027,0.988529512
Hombres,11,2027,0.989138024
Hombres,12,2027,0.990782267
Hombres,13,2027,0.989201292
Hombres,14,2027,0.98195201
Hombres,15,2027,0.970841432
Hombres,16,2027,0.959717129
Hombres,17,2027,0.946968345
Hombres,18,2027,0.938167045
Hombres,19,2027,0.937255874
Hombres,20,2027,0.942382106
Hombres,21,2027,0.947625734
Hombres,22,2027,0.954374247
Hombres,23,2027,0.961113158
Hombres,24,2027,0.965795603
Hombres,25,2027,0.968937012
Hombres,26,2027,0.973494134
Hombres,27,2027,0.979241453
Hombres,28,2027,0.983924864
Hombres,29,2027,0.987076791
Hombres,30,2027,0.988641861
Hombres,31,2027,0.990211211
Hombres,32,2027,0.991420355
Hombres,33,2027,0.992388267
Hombres,34,2027,0.993733327
Hombres,35,2027,0.995340511
Hombres,36,2027,0.996368015
Hombres,37,2027,0.996922067
Hombres,38,2027,0.997609293
