"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35"
"24",0.933786629491188,0.938729042358161,0.941550639405268,0.944070034047389,0.946480002692033,0.948908627624626,0.951454472458745,0.954146374586553,0.956982817329853,0.95991228587642,0.962875769381542,0.965795603317023,0.96861126464387,0.971265188190755,0.973726856354184,0.975973682345161,0.978006562577109,0.979829803759805,0.981463063681802,0.982923583236541,0.984237024483707,0.98542284763088,0.986504500227836,0.987497617146375,0.988419446527235,0.989279465290198,0.990087997651484,0.990848870042183,0.991567138897921,0.992243241488983,0.992879630489038,0.993475819423715,0.994033817446229,0.994553691531389,0.995037948320521
"25",0.940367306936866,0.944770026791881,0.947196550599958,0.949352663499255,0.951431725595492,0.953558234879011,0.955827285396193,0.958260697595117,0.960850312799466,0.963537660242141,0.96625957241585,0.968937012296127,0.971511408510903,0.973929669535946,0.976166758111646,0.978205853310941,0.980052092049192,0.981712729624986,0.98320782582605,0.984553559471906,0.985772376808319,0.986879857080985,0.987894574853931,0.988827782080722,0.989692582169905,0.990495649771848,0.991245386110869,0.991945127549008,0.992600151967752,0.993211995361676,0.993784321618619,0.994318065349254,0.994816280216831,0.995279923727603,0.995711875919696
"26",0.949201825010709,0.953111074117389,0.955051871424696,0.956753318950525,0.958408036214169,0.960139736466288,0.962038208351302,0.96412092530795,0.966372815546743,0.968731940007291,0.971131573205657,0.973494134319072,0.97576260763746,0.977889188097903,0.979852329420163,0.981640167106834,0.983259467225675,0.984719327548024,0.986038134380141,0.98723052376556,0.988314647549987,0.989302503782978,0.990207530495415,0.991037350535997,0.991801023141063,0.992503203162632,0.993150452545237,0.993746184711138,0.994295839115608,0.994802417770612,0.995270680465058,0.99570329498748,0.99610431168265,0.996475930735952,0.996821449135769
"27",0.960434463582774,0.963756307324661,0.965156457928303,0.966334921493489,0.967484831315043,0.968721167939897,0.970132905239526,0.971732156139102,0.973505446123642,0.975390858020246,0.977327157425977,0.979241452704138,0.981084071130046,0.982812628752894,0.984410836106387,0.985869274965842,0.987195761356547,0.988397877680005,0.989491250369885,0.990486057468599,0.991395512878517,0.992226017741919,0.992985903383732,0.993678019910473,0.994307956061259,0.994877814080651,0.995393122110118,0.995857079828657,0.996275983847943,0.996653949616504,0.996997232145373,0.997309719040183,0.99759658897177,0.997860686883178,0.998105732167552
"28",0.970086525581429,0.972940231394242,0.97380233281649,0.974458319379275,0.975102733259036,0.975855219464084,0.976805001983398,0.977965944337507,0.979322025986592,0.980811028312,0.982369232275871,0.983924863527977,0.985428215714566,0.986839800199222,0.988144314123255,0.989334699298708,0.99041851956429,0.991403612942927,0.992303320837623,0.993125924966182,0.99388077065303,0.994571098296326,0.995200950640396,0.995770146873543,0.996280980839347,0.996733928283185,0.997133093980624,0.997481833042335,0.997786685173272,0.99805304949083,0.998288124878149,0.998497194858816,0.998686168540358,0.998858750753452,0.999018808288262
"29",0.976428954114185,0.97893305889568,0.979531064574295,0.979898999208257,0.980247656145187,0.980691824912025,0.981338170246775,0.982199280439104,0.983269578465417,0.98448202058657,0.985776610283197,0.987076791230019,0.988336233664882,0.989514208680685,0.990600040655936,0.991587241101919,0.992487193720902,0.993307439494381,0.994062763323759,0.994759044876358,0.99540451259888,0.995998216169351,0.996541720166662,0.997030523598561,0.99746506901484,0.997843157733719,0.998168867000654,0.998444892836015,0.998679124046725,0.998877301839731,0.999048115380752,0.999197045003826,0.999330819780219,0.999452748950924,0.999566797998635
"30",0.979291458279771,0.981524118140888,0.981957279281667,0.982186388401935,0.982414892454022,0.982753311907917,0.983305700863898,0.984082099484608,0.985073451446618,0.986208788917564,0.987424487608817,0.988641860607207,0.989814169787666,0.990901918401463,0.99189657413619,0.992794090841385,0.993608048462364,0.994347607367581,0.995028501352307,0.995656784465684,0.996240269899291,0.996777033220341,0.997267489138209,0.997705911100534,0.998091836036343,0.998422459082242,0.998701739613741,0.99893253569669,0.999123173963237,0.999279863764345,0.999411750406084,0.999524619767839,0.999625356328331,0.999717258310887,0.999804145213242
"31",0.982562042828085,0.984396579337509,0.984725014556582,0.984867777630715,0.98501526572662,0.985254415978043,0.985689071623168,0.98632270676434,0.987155709501447,0.988120014406497,0.989163352778088,0.990211210601675,0.991224700303434,0.992165838720972,0.993029504190725,0.993810515641854,0.994523007446237,0.995173748947734,0.995777844206872,0.996338684097806,0.996863137621517,0.997346787191342,0.997789275699937,0.998182961072789,0.9985272216681,0.998818217292796,0.999060425043672,0.999256331071565,0.999414992327358,0.999542360598361,0.99964803843501,0.999737348045553,0.999817261091506,0.99989045321181,0.999960637124031
"32",0.985235292159621,0.986636469065393,0.986915868667061,0.987036149550119,0.987165915490669,0.987356907223238,0.987709974130908,0.98821889961579,0.988898130589148,0.989686185579589,0.990549149095024,0.991420354959249,0.992272425639024,0.993069261906008,0.993809338464414,0.994484882464182,0.995109660786893,0.995686609869777,0.996229547701864,0.996738356869049,0.997218809425881,0.997663632895421,0.998071864939379,0.998433817699427,0.998748983310326,0.999012418871989,0.999229368543648,0.999401858430447,0.999539831330743,0.999648837924262,0.999738995501756,0.99981499394275,0.999883911225825,0.999947661554621,1.00000988334314
"33",0.98696402354329,0.988051417832923,0.988249460923986,0.988361292658497,0.988511715125398,0.988726483451179,0.989080151965257,0.989558661417122,0.990172540156844,0.990869977511296,0.991626389045923,0.992388266511001,0.99313582637246,0.993839269894956,0.994497892711783,0.995103797513144,0.99566773711765,0.996190332509272,0.996682257553764,0.997141999455076,0.997574033677439,0.997971679411817,0.998334504145506,0.998654545528443,0.998932192693113,0.999163752882149,0.999354418555694,0.999506240012476,0.999628092568792,0.999724774860847,0.999805073260778,0.999872934445547,0.999934477514451,0.999991291540263,1.00004657815281
"34",0.988894843212132,0.989535619701707,0.989739119534893,0.989922239863786,0.990165010873986,0.990459759899325,0.990854020659677,0.991322589805949,0.991875692230111,0.992472716708761,0.993104425119068,0.993733327450987,0.994351967309571,0.994938049242731,0.995493644078574,0.996009993243421,0.99649494409736,0.996945434990021,0.997368824318243,0.997761413343081,0.998126845430197,0.998459158271982,0.998759499799258,0.99902218986156,0.999249488935421,0.999439197657066,0.999596787650962,0.999723931224527,0.999828128562425,0.999912621657969,0.999984339107013,1.00004570918956,1.00010152072126,1.00015252894713,1.00020139167933
"35",0.990649154146368,0.990830904777641,0.991139014459244,0.991498235430355,0.991932149859292,0.992389304025238,0.992884108972754,0.993377933266363,0.993883237461461,0.994375028159739,0.994866091200554,0.995340510513821,0.995808401331783,0.996257446697203,0.996693856881861,0.9971071521885,0.997501219705949,0.997867609584711,0.998209499133571,0.998520461864636,0.998803732200138,0.999054810489958,0.99927758547793,0.999469711525062,0.999636211834449,0.999776858710142,0.999897495259036,0.999999113887943,1.00008728948857,1.00016298967718,1.00023058365119,1.00029030583285,1.00034511850028,1.00039451424457,1.00044037997633
"36",0.991472587604879,0.99135281097299,0.991701639282603,0.992164918959393,0.992724111285598,0.99330673788128,0.993901728977288,0.994463841123895,0.994998422517391,0.995486282310846,0.995944729387114,0.996368014689216,0.996772897423565,0.997154178011661,0.997521027677273,0.997865111252047,0.99818989393804,0.998486894674824,0.998758613023261,0.998999487804559,0.999213633953365,0.999398969211216,0.999561250489801,0.99970074752112,0.999823664112862,0.999930991303316,1.00002802988807,1.00011520243127,1.00019619197412,1.00027045231166,1.00034022229905,1.00040431582359,1.00046411198844,1.00051823521412,1.00056767131604
"37",0.991498591136942,0.991001837240079,0.991361322706248,0.991897408773651,0.992556521957883,0.993262219175417,0.993981984033431,0.994670353917468,0.995318220922129,0.995906489155808,0.99644261320804,0.996922067358163,0.997356982440616,0.997745774994666,0.998097368044932,0.998408600083319,0.998684948021693,0.998923487911279,0.999129538165239,0.999302868165376,0.999450310568087,0.999574230862287,0.999682084036928,0.999776942562302,0.999865051930936,0.99994828337583,1.00003044803343,1.00011142486899,1.00019265113067,1.00027249320508,1.00035100569965,1.00042603038156,1.00049723052822,1.00056259619477,1.00062189784602
"38",0.992141062527538,0.99144957541041,0.99187024698634,0.992478136042853,0.993211158463604,0.993979186256178,0.99474677915002,0.995460943481236,0.996114117165539,0.996684283996904,0.997183934442822,0.997609293139177,0.997979533363471,0.998295477316817,0.998572518053834,0.998809231771387,0.999015356536052,0.999188326708961,0.999335717338755,0.999456825174379,0.99955956891757,0.999645564405727,0.999722725498631,0.999793300390981,0.999863611818858,0.999934671588669,1.00001012886809,1.00008899062375,1.00017240788616,1.00025788069031,1.00034510949405,1.00043102905484,1.00051483274709,1.00059345642883,1.00066602617256
"39",0.993185620202737,0.992437311889234,0.992799892712931,0.993345285929324,0.994015401185519,0.994723605954547,0.995436530841865,0.996101380921496,0.996709510836972,0.997236711784299,0.997693483263733,0.998074297464045,0.998397843862574,0.998665220134261,0.998893194559992,0.999081987130417,0.999243165544307,0.999375576313672,0.999487719439955,0.99957921951861,0.999657767562788,0.999724417575658,0.999786214985687,0.999844550456136,0.999904845242791,0.999967453474806,1.0000354723543,1.00010765999436,1.00018501961024,1.00026510665994,1.00034767105699,1.00042974761705,1.00051053101385,1.00058691332515,1.00065786719806
"40",0.994574864437071,0.99388294778283,0.994134268979375,0.994548064762685,0.995080096367375,0.995656325204832,0.99624945267473,0.996810812737024,0.997330669745136,0.997783568536027,0.998175924866897,0.998499977803862,0.998771130050507,0.998989943070648,0.999172145047492,0.999319199209389,0.99944293190634,0.999543612919822,0.999629653991144,0.999701045177683,0.999764426845031,0.999820197160041,0.999873841257822,0.999925790398671,0.999980110257092,1.0000365471716,1.00009748353963,1.00016166822044,1.00023001384036,1.00030048280472,1.00037302677814,1.0004451637127,1.00051627480763,1.00058362219908,1.00064625653939
"41",0.99567257306478,0.994924361675809,0.995129614971378,0.995477207527977,0.99593323001365,0.996427032274748,0.996937202491387,0.997415384799149,0.997854582562644,0.998228716872107,0.99854623677956,0.998799549347147,0.999006156918431,0.999167295394576,0.999300197433486,0.999406564873862,0.999498570751039,0.999575826630219,0.999645970930798,0.999707595238805,0.999765951979666,0.999819835193904,0.999873375507908,0.99992573947755,0.999980138258859,1.00003568292095,1.00009453740955,1.00015540856992,1.00021945701797,1.00028492544659,1.00035216957711,1.00041900998925,1.00048514869821,1.00054801172803,1.00060680980405
"42",0.996628604221901,0.995944959820222,0.996111473702484,0.996389419210518,0.996758960187593,0.997154365998497,0.997562545424466,0.997936930121036,0.998275590286727,0.998553463214148,0.998782654220324,0.99895654981816,0.999094864193121,0.999199068966384,0.99928685316801,0.999359194061635,0.999427458701519,0.999489942040088,0.999552841998446,0.999613163358402,0.999674513363482,0.999734124143753,0.999794676933822,0.99985415272083,0.999914852425491,0.999975312356878,1.00003743149385,1.00009991302365,1.00016412358478,1.0002286149404,1.00029412111224,1.0003588075058,1.00042270264938,1.00048346565341,1.00054050447315
"43",0.997101429438418,0.996507378938665,0.99668536460393,0.996959841306704,0.997312488715665,0.997676080408079,0.998040085705606,0.998359118002896,0.998635994982116,0.998849055565982,0.999015477098546,0.999131680183392,0.999220301557041,0.999283678498827,0.999339762051151,0.999388603151885,0.999440401496849,0.999491985154575,0.999548194845244,0.999604805090365,0.999664405120489,0.999723424259743,0.999783934931406,0.999843490651783,0.999904117215484,0.999964195921912,1.00002557806407,1.00008697585757,1.00014982957865,1.00021276925727,1.00027664146341,1.00033969516692,1.0004020617682,1.00046145527464,1.00051735273336
"44",0.99699147846533,0.996405954362232,0.996546239081692,0.996802176610165,0.997142457085615,0.997515699140263,0.997902002853978,0.998266563896501,0.998600415693213,0.998884237467848,0.999120473018408,0.999303487959281,0.999444062290744,0.999544770568659,0.999618700565152,0.999670328806879,0.999710307759918,0.999741509400553,0.99977078182307,0.999798931527559,0.999829820087883,0.999862988809728,0.9999005291447,0.999941458571584,0.999986923376623,1.00003577889518,1.00008863998482,1.00014429186487,1.00020296910649,1.00026331696509,1.00032516494147,1.00038685260958,1.00044770830893,1.00050566114707,1.00055960360397
"45",0.996864870493221,0.996384227051158,0.996504305825694,0.996741573521018,0.997066512965835,0.997443400755052,0.997851424602703,0.998262027672648,0.99865772843484,0.999016175700101,0.999326827404894,0.999578111097186,0.999770495708121,0.999904576002309,0.999990238716358,1.00003575739847,1.00005430229818,1.00005515907764,1.0000490218436,1.00004186033757,1.00003961804243,1.00004426232087,1.00005782154725,1.00007973728875,1.00011005536336,1.00014737381292,1.00019120753781,1.00024018423288,1.00029379388156,1.00035073619722,1.00041031720661,1.0004709572644,1.00053146133302,1.00058973218965,1.00064407603364
"46",0.99657043854846,0.996098535743825,0.996257976779436,0.996544262857742,0.996917617018078,0.997343981403849,0.997798609094196,0.998257229075663,0.998700628450002,0.99910940905799,0.999469491950247,0.999768800556966,1.00000234360293,1.00016896145207,1.00027454921822,1.00032786346771,1.00034174214665,1.00032868671399,1.00030143486933,1.00026976636804,1.00024163758567,1.00022164452513,1.00021268745191,1.00021540681288,1.00022975121813,1.00025461724365,1.00028896232144,1.00033132951839,1.00038053712553,1.00043509606967,1.00049366519202,1.00055447210425,1.00061572716091,1.00067516581615,1.00073056596739
"47",0.995989985894106,0.995719321359664,0.99596176061154,0.996346518238612,0.996812953363108,0.997319844284549,0.997834979671502,0.998338317307683,0.998812839265273,0.999247483032686,0.999630686082371,0.999954867744327,1.00021271318237,1.00040253200325,1.00052535798246,1.00058879892187,1.00060295247024,1.0005817925853,1.00053852293534,1.0004861856798,1.00043442110557,1.00039081245607,1.00035946065137,1.00034281808577,1.00034112751593,1.00035400626581,1.00037998594036,1.00041761003057,1.00046487250737,1.00051995173809,1.00058058799826,1.00064464196055,1.000709507406,1.00077267202226,1.00083127415511
"48",0.995884567735089,0.995686812385735,0.995948044049602,0.996338869163515,0.996804648903497,0.997310898598417,0.997829381762908,0.998343131057597,0.998835298643756,0.999294313960987,0.999705965498996,1.00006014761747,1.00034590266589,1.0005590530842,1.0006981436105,1.00077022880855,1.00078534156912,1.00075906217739,1.00070615501078,1.0006418664061,1.00057727489399,1.00052134317759,1.00047867368091,1.00045212468826,1.00044179622324,1.00044728004014,1.00046684275549,1.00049899351698,1.00054156535094,1.00059277787581,1.00065026851808,1.00071192496235,1.00077499081221,1.00083689954526,1.00089456776258
