year,edad,S.x..
2031,10,0.999931214
2031,11,0.999873855
2031,12,0.999778042
2031,13,0.999719914
2031,14,0.999565686
2031,15,0.999139759
2031,16,0.999815702
2031,17,0.99971109
2031,18,0.999565054
2031,19,0.999510103
2031,20,0.999225864
2031,21,0.998492065
2031,22,0.999715974
2031,23,0.999585199
2031,24,0.999375116
2031,25,0.999330417
2031,26,0.998698858
2031,27,0.997371789
2031,28,0.999680976
2031,29,0.999483477
2031,30,0.999224869
2031,31,0.999033271
2031,32,0.998051185
2031,33,0.99644441
2031,34,0.999512808
2031,35,0.999192429
2031,36,0.998909188
2031,37,0.998439826
2031,38,0.997055583
2031,39,0.999417969
2031,40,0.999072027
2031,41,0.998561327
2031,42,0.998324945
2031,43,0.997509162
2031,44,0.99555512
2031,45,0.998758053
2031,46,0.998180998
2031,47,0.997401438
2031,48,0.997025484
2031,49,0.995661218
2031,50,0.993238341
2031,51,0.997475268
2031,52,0.996554223
2031,53,0.995465837
2031,54,0.99489748
2031,55,0.992701968
2031,56,0.989782266
2031,57,0.995139562
2031,58,0.993689056
2031,59,0.992289033
2031,60,0.990915378
2031,61,0.987707056
2032,0,0.987003397
2032,1,0.987003397
2032,2,0.996201685
2032,3,0.998403289
2032,4,0.99677205
2032,5,0.995503789
2032,6,0.999871807
2032,7,0.999776191
2032,8,0.999696526
2032,9,0.999606957
2032,10,0.999170947
2032,11,0.99992493
2032,12,0.999862213
2032,13,0.999759274
2032,14,0.999693124
2032,15,0.99953221
2032,16,0.999102536
2032,17,0.999790737
2032,18,0.999683504
2032,19,0.999532238
2032,20,0.999479528
2032,21,0.999172918
2032,22,0.998351344
2032,23,0.999715857
2032,24,0.999579405
2032,25,0.999356379
2032,26,0.999309195
2032,27,0.998632133
2032,28,0.997206502
2032,29,0.999671371
2032,30,0.999461325
2032,31,0.999186448
2032,32,0.998981912
2032,33,0.997960539
2032,34,0.996320772
2032,35,0.99947025
2032,36,0.999127814
2032,37,0.99882627
2032,38,0.998333925
2032,39,0.996917857
2032,40,0.999347357
2032,41,0.998973064
2032,42,0.998429564
2032,43,0.998175089
2032,44,0.997321385
2032,45,0.995321846
2032,46,0.998609617
2032,47,0.997989554
2032,48,0.997161422
2032,49,0.996756531
2032,50,0.995327142
2032,51,0.992823793
2032,52,0.99719513
2032,53,0.996207696
2032,54,0.995047206
2032,55,0.994432107
2032,56,0.992118389
2032,57,0.989066432
2032,58,0.994632521
2032,59,0.993075787
2032,60,0.991573887
2032,61,0.990099765
2033,0,0.992132037
2033,1,0.992132037
2033,2,0.997834662
2033,3,0.998773673
2033,4,0.999080533
2033,5,0.997822487
2033,6,0.996809532
2033,7,0.999886506
2033,8,0.999796395
2033,9,0.999721272
2033,10,0.999634094
2033,11,0.999244904
2033,12,0.999914426
2033,13,0.999843983
2033,14,0.999732534
2033,15,0.999659595
2033,16,0.999491544
2033,17,0.999045986
2033,18,0.9997697
2033,19,0.999660729
2033,20,0.999503718
2033,21,0.999453073
2033,22,0.99912127
2033,23,0.998202875
2033,24,0.999716896
2033,25,0.999573828
2033,26,0.999336893
2033,27,0.999286254
2033,28,0.998564391
2033,29,0.997048437
2033,30,0.999657951
2033,31,0.999434067
2033,32,0.999141841
2033,33,0.998923885
2033,34,0.997865218
2033,35,0.996199477
2033,36,0.999420713
2033,37,0.999054559
2033,38,0.998733693
2033,39,0.998217417
2033,40,0.996768985
2033,41,0.999266968
2033,42,0.99886256
2033,43,0.998284202
2033,44,0.998009997
2033,45,0.997115946
2033,46,0.995066444
2033,47,0.998444616
2033,48,0.997778751
2033,49,0.996898405
2033,50,0.996462358
2033,51,0.994961817
2033,52,0.992369074
2033,53,0.996886862
2033,54,0.995827648
2033,55,0.994589124
2033,56,0.993923361
2033,57,0.991482151
2033,58,0.988285777
2033,59,0.994075903
2033,60,0.992403977
2033,61,0.99079267
2034,0,0.93828809
2034,1,0.93828809
2034,2,0.998641157
2034,3,0.999384518
2034,4,0.999285999
2034,5,0.999340476
2034,6,0.998397492
2034,7,0.997673116
2034,8,0.999892462
2034,9,0.999808378
2034,10,0.999734627
2034,11,0.999646388
2034,12,0.999287684
2034,13,0.99989884
2034,14,0.999819575
