sexo,edad,year,Valor
Hombres,89,2032,0
Hombres,90,2032,0
Hombres,91,2032,0
Hombres,92,2032,0
Hombres,93,2032,0
Hombres,94,2032,0
Hombres,95,2032,0
Hombres,96,2032,0
Hombres,97,2032,0
Hombres,98,2032,0
Hombres,99,2032,0
Hombres,100,2032,0
Hombres,101,2032,0
Hombres,102,2032,0
Hombres,103,2032,0
Hombres,104,2032,0
Hombres,105,2032,0
Hombres,106,2032,0
Hombres,107,2032,0
Hombres,108,2032,0
Hombres,109,2032,0
Hombres,0,2033,0.99831317
Hombres,1,2033,0.995366544
Hombres,2,2033,0.993184752
Hombres,3,2033,0.991648628
Hombres,4,2033,0.990718502
Hombres,5,2033,0.990241139
Hombres,6,2033,0.990096123
Hombres,7,2033,0.990149154
Hombres,8,2033,0.990277312
Hombres,9,2033,0.990325101
Hombres,10,2033,0.990746446
Hombres,11,2033,0.992025831
Hombres,12,2033,0.990780358
Hombres,13,2033,0.98507723
Hombres,14,2033,0.976340557
Hombres,15,2033,0.967402361
Hombres,16,2033,0.956920352
Hombres,17,2033,0.950041758
Hombres,18,2033,0.95048658
Hombres,19,2033,0.956509123
Hombres,20,2033,0.962529314
Hombres,21,2033,0.969745932
Hombres,22,2033,0.976139286
Hombres,23,2033,0.979829804
Hombres,24,2033,0.98171273
Hombres,25,2033,0.984719328
Hombres,26,2033,0.988397878
Hombres,27,2033,0.991403613
Hombres,28,2033,0.993307439
Hombres,29,2033,0.994347607
Hombres,30,2033,0.995173749
Hombres,31,2033,0.99568661
Hombres,32,2033,0.996190333
Hombres,33,2033,0.996945435
Hombres,34,2033,0.99786761
Hombres,35,2033,0.998486895
Hombres,36,2033,0.998923488
Hombres,37,2033,0.999188327
Hombres,38,2033,0.999375576
Hombres,39,2033,0.999543613
Hombres,40,2033,0.999575827
Hombres,41,2033,0.999489942
Hombres,42,2033,0.999491985
Hombres,43,2033,0.999741509
Hombres,44,2033,1.000055159
Hombres,45,2033,1.000328687
Hombres,46,2033,1.000581793
Hombres,47,2033,1.000759062
Hombres,48,2033,1.000734677
Hombres,49,2033,1.000581667
Hombres,50,2033,1.000447764
Hombres,51,2033,1.000281587
Hombres,52,2033,1.000182218
Hombres,53,2033,1.000147688
Hombres,54,2033,1.000299869
Hombres,55,2033,1.000356999
Hombres,56,2033,1.000406838
Hombres,57,2033,1.000469674
Hombres,58,2033,1.000489778
Hombres,59,2033,1.000435762
Hombres,60,2033,1.000449952
Hombres,61,2033,0
Hombres,62,2033,0
Hombres,63,2033,0
Hombres,64,2033,0
Hombres,65,2033,0
Hombres,66,2033,0
Hombres,67,2033,0
Hombres,68,2033,0
Hombres,69,2033,0
Hombres,70,2033,0
Hombres,71,2033,0
Hombres,72,2033,0
Hombres,73,2033,0
Hombres,74,2033,0
Hombres,75,2033,0
Hombres,76,2033,0
Hombres,77,2033,0
Hombres,78,2033,0
Hombres,79,2033,0
Hombres,80,2033,0
Hombres,81,2033,0
Hombres,82,2033,0
Hombres,83,2033,0
Hombres,84,2033,0
Hombres,85,2033,0
Hombres,86,2033,0
Hombres,87,2033,0
Hombres,88,2033,0
Hombres,89,2033,0
Hombres,90,2033,0
Hombres,91,2033,0
Hombres,92,2033,0
Hombres,93,2033,0
Hombres,94,2033,0
Hombres,95,2033,0
Hombres,96,2033,0
Hombres,97,2033,0
Hombres,98,2033,0
Hombres,99,2033,0
Hombres,100,2033,0
Hombres,101,2033,0
Hombres,102,2033,0
Hombres,103,2033,0
Hombres,104,2033,0
Hombres,105,2033,0
Hombres,106,2033,0
Hombres,107,2033,0
Hombres,108,2033,0
Hombres,109,2033,0
Hombres,0,2034,0.998503556
Hombres,1,2034,0.995872097
Hombres,2,2034,0.993848472
Hombres,3,2034,0.992360679
Hombres,4,2034,0.991402808
Hombres,5,2034,0.99085188
Hombres,6,2034,0.99062136
Hombres,7,2034,0.990581551
Hombres,8,2034,0.990632412
Hombres,9,2034,0.990621509
Hombres,10,2034,0.991009928
Hombres,11,2034,0.992270756
Hombres,12,2034,0.991080754
Hombres,13,2034,0.985515938
Hombres,14,2034,0.97695564
Hombres,15,2034,0.968217921
Hombres,16,2034,0.957959973
Hombres,17,2034,0.951303236
Hombres,18,2034,0.951947175
Hombres,19,2034,0.9581218
Hombres,20,2034,0.964250717
Hombres,21,2034,0.971526684
Hombres,22,2034,0.977881364
Hombres,23,2034,0.981463064
Hombres,24,2034,0.983207826
Hombres,25,2034,0.986038134
Hombres,26,2034,0.98949125
Hombres,27,2034,0.992303321
Hombres,28,2034,0.994062763
Hombres,29,2034,0.995028501
Hombres,30,2034,0.995777844
Hombres,31,2034,0.996229548
Hombres,32,2034,0.996682258
Hombres,33,2034,0.997368824
Hombres,34,2034,0.998209499
Hombres,35,2034,0.998758613
Hombres,36,2034,0.999129538
Hombres,37,2034,0.999335717
Hombres,38,2034,0.999487719
Hombres,39,2034,0.999629654
Hombres,40,2034,0.999645971
Hombres,41,2034,0.999552842
Hombres,42,2034,0.999548195
Hombres,43,2034,0.999770782
Hombres,44,2034,1.000049022
Hombres,45,2034,1.000301435
Hombres,46,2034,1.000538523
Hombres,47,2034,1.000706155
Hombres,48,2034,1.000701174
Hombres,49,2034,1.000586748
Hombres,50,2034,1.000487057
Hombres,51,2034,1.000352822
Hombres,52,2034,1.000270619
Hombres,53,2034,1.00024154
Hombres,54,2034,1.000343398
Hombres,55,2034,1.000370925
Hombres,56,2034,1.000391807
Hombres,57,2034,1.000438393
Hombres,58,2034,1.000470459
Hombres,59,2034,1.000452211
Hombres,60,2034,1.000486707
Hombres,61,2034,0
Hombres,62,2034,0
Hombres,63,2034,0
Hombres,64,2034,0
Hombres,65,2034,0
Hombres,66,2034,0
Hombres,67,2034,0
Hombres,68,2034,0
Hombres,69,2034,0
Hombres,70,2034,0
Hombres,71,2034,0
Hombres,72,2034,0
Hombres,73,2034,0
Hombres,74,2034,0
Hombres,75,2034,0
Hombres,76,2034,0
Hombres,77,2034,0
Hombres,78,2034,0
Hombres,79,2034,0
Hombres,80,2034,0
Hombres,81,2034,0
Hombres,82,2034,0
Hombres,83,2034,0
Hombres,84,2034,0
Hombres,85,2034,0
Hombres,86,2034,0
Hombres,87,2034,0
Hombres,88,2034,0
Hombres,89,2034,0
Hombres,90,2034,0
Hombres,91,2034,0
Hombres,92,2034,0
Hombres,93,2034,0
Hombres,94,2034,0
Hombres,95,2034,0
Hombres,96,2034,0
Hombres,97,2034,0
Hombres,98,2034,0
Hombres,99,2034,0
Hombres,100,2034,0
Hombres,101,2034,0
Hombres,102,2034,0
Hombres,103,2034,0
Hombres,104,2034,0
Hombres,105,2034,0
Hombres,106,2034,0
Hombres,107,2034,0
Hombres,108,2034,0
Hombres,109,2034,0
Hombres,0,2035,0.998727637
Hombres,1,2035,0.996353599
Hombres,2,2035,0.994459468
Hombres,3,2035,0.993015179
Hombres,4,2035,0.992037933
Hombres,5,2035,0.991429489
Hombres,6,2035,0.991128199
Hombres,7,2035,0.991011205
Hombres,8,2035,0.990996354
Hombres,9,2035,0.990934853
Hombres,10,2035,0.991291629
Hombres,11,2035,0.992529919
Hombres,12,2035,0.991391583
Hombres,13,2035,0.985965422
Hombres,14,2035,0.977583195
Hombres,15,2035,0.969040891
Hombres,16,2035,0.958995834
Hombres,17,2035,0.952542349
Hombres,18,2035,0.953356865
Hombres,19,2035,0.959646865
Hombres,20,2035,0.965850978
Hombres,21,2035,0.973150088
Hombres,22,2035,0.979444869
Hombres,23,2035,0.982923583
Hombres,24,2035,0.984553559
Hombres,25,2035,0.987230524
Hombres,26,2035,0.990486057
Hombres,27,2035,0.993125925
Hombres,28,2035,0.994759045
Hombres,29,2035,0.995656784
Hombres,30,2035,0.996338684
Hombres,31,2035,0.996738357
Hombres,32,2035,0.997141999
Hombres,33,2035,0.997761413
Hombres,34,2035,0.998520462
Hombres,35,2035,0.998999488
Hombres,36,2035,0.999302868
Hombres,37,2035,0.999456825
Hombres,38,2035,0.99957922
Hombres,39,2035,0.999701045
Hombres,40,2035,0.999707595
Hombres,41,2035,0.999613163
Hombres,42,2035,0.999604805
Hombres,43,2035,0.999798932
Hombres,44,2035,1.00004186
Hombres,45,2035,1.000269766
Hombres,46,2035,1.000486186
Hombres,47,2035,1.000641866
Hombres,48,2035,1.000653328
Hombres,49,2035,1.000577553
Hombres,50,2035,1.000510652
Hombres,51,2035,1.000411866
Hombres,52,2035,1.000348564
Hombres,53,2035,1.000323992
Hombres,54,2035,1.000379126
Hombres,55,2035,1.000379573
Hombres,56,2035,1.000373022
Hombres,57,2035,1.000401059
Hombres,58,2035,1.000442642
Hombres,59,2035,1.000460972
Hombres,60,2035,1.000517436
Hombres,61,2035,0
Hombres,62,2035,0
Hombres,63,2035,0
Hombres,64,2035,0
Hombres,65,2035,0
Hombres,66,2035,0
Hombres,67,2035,0
Hombres,68,2035,0
Hombres,69,2035,0
Hombres,70,2035,0
Hombres,71,2035,0
Hombres,72,2035,0
Hombres,73,2035,0
Hombres,74,2035,0
Hombres,75,2035,0
Hombres,76,2035,0
Hombres,77,2035,0
Hombres,78,2035,0
Hombres,79,2035,0
Hombres,80,2035,0
Hombres,81,2035,0
Hombres,82,2035,0
Hombres,83,2035,0
Hombres,84,2035,0
Hombres,85,2035,0
Hombres,86,2035,0
Hombres,87,2035,0
Hombres,88,2035,0
Hombres,89,2035,0
Hombres,90,2035,0
Hombres,91,2035,0
Hombres,92,2035,0
Hombres,93,2035,0
Hombres,94,2035,0
Hombres,95,2035,0
Hombres,96,2035,0
Hombres,97,2035,0
Hombres,98,2035,0
Hombres,99,2035,0
Hombres,100,2035,0
Hombres,101,2035,0
Hombres,102,2035,0
Hombres,103,2035,0
Hombres,104,2035,0
Hombres,105,2035,0
Hombres,106,2035,0
Hombres,107,2035,0
Hombres,108,2035,0
Hombres,109,2035,0
Hombres,0,2036,0.99898274
Hombres,1,2036,0.996791509
Hombres,2,2036,0.99499192
Hombres,3,2036,0.993584998
Hombres,4,2036,0.992598811
Hombres,5,2036,0.991953323
Hombres,6,2036,0.991601495
Hombres,7,2036,0.991428864
Hombres,8,2036,0.991364679
Hombres,9,2036,0.991264422
Hombres,10,2036,0.991591625
Hombres,11,2036,0.992799963
Hombres,12,2036,0.991707774
Hombres,13,2036,0.986429351
Hombres,14,2036,0.97824719
Hombres,15,2036,0.969911645
Hombres,16,2036,0.960085136
Hombres,17,2036,0.953823401
Hombres,18,2036,0.95477359
Hombres,19,2036,0.961131529
Hombres,20,2036,0.967371232
Hombres,21,2036,0.97465156
Hombres,22,2036,0.980859636
Hombres,23,2036,0.984237024
Hombres,24,2036,0.985772377
Hombres,25,2036,0.988314648
Hombres,26,2036,0.991395513
Hombres,27,2036,0.993880771
Hombres,28,2036,0.995404513
Hombres,29,2036,0.99624027
Hombres,30,2036,0.996863138
Hombres,31,2036,0.997218809
Hombres,32,2036,0.997574034
Hombres,33,2036,0.998126845
Hombres,34,2036,0.998803732
Hombres,35,2036,0.999213634
Hombres,36,2036,0.999450311
Hombres,37,2036,0.999559569
Hombres,38,2036,0.999657768
Hombres,39,2036,0.999764427
Hombres,40,2036,0.999765952
Hombres,41,2036,0.999674513
Hombres,42,2036,0.999664405
Hombres,43,2036,0.99982982
Hombres,44,2036,1.000039618
Hombres,45,2036,1.000241638
Hombres,46,2036,1.000434421
Hombres,47,2036,1.000577275
Hombres,48,2036,1.000601699
Hombres,49,2036,1.000561279
Hombres,50,2036,1.000523631
Hombres,51,2036,1.000461496
Hombres,52,2036,1.000417465
Hombres,53,2036,1.000396101
Hombres,54,2036,1.000409488
Hombres,55,2036,1.000386364
Hombres,56,2036,1.000354666
Hombres,57,2036,1.000363161
Hombres,58,2036,1.000411226
Hombres,59,2036,1.00046483
Hombres,60,2036,1.000543888
Hombres,61,2036,0
Hombres,62,2036,0
Hombres,63,2036,0
Hombres,64,2036,0
Hombres,65,2036,0
Hombres,66,2036,0
Hombres,67,2036,0
Hombres,68,2036,0
Hombres,69,2036,0
Hombres,70,2036,0
Hombres,71,2036,0
Hombres,72,2036,0
Hombres,73,2036,0
Hombres,74,2036,0
Hombres,75,2036,0
Hombres,76,2036,0
Hombres,77,2036,0
Hombres,78,2036,0
Hombres,79,2036,0
Hombres,80,2036,0
Hombres,81,2036,0
Hombres,82,2036,0
Hombres,83,2036,0
Hombres,84,2036,0
Hombres,85,2036,0
Hombres,86,2036,0
Hombres,87,2036,0
Hombres,88,2036,0
Hombres,89,2036,0
Hombres,90,2036,0
Hombres,91,2036,0
Hombres,92,2036,0
Hombres,93,2036,0
Hombres,94,2036,0
Hombres,95,2036,0
Hombres,96,2036,0
Hombres,97,2036,0
Hombres,98,2036,0
Hombres,99,2036,0
Hombres,100,2036,0
Hombres,101,2036,0
Hombres,102,2036,0
Hombres,103,2036,0
Hombres,104,2036,0
Hombres,105,2036,0
Hombres,106,2036,0
Hombres,107,2036,0
Hombres,108,2036,0
Hombres,109,2036,0
Hombres,0,2037,0.999257461
Hombres,1,2037,0.997177076
Hombres,2,2037,0.995440256
Hombres,3,2037,0.994064171
Hombres,4,2037,0.993078952
Hombres,5,2037,0.992416189
Hombres,6,2037,0.992035154
Hombres,7,2037,0.99182884
Hombres,8,2037,0.991732398
Hombres,9,2037,0.991606284
Hombres,10,2037,0.991906179
Hombres,11,2037,0.993075265
Hombres,12,2037,0.992023646
Hombres,13,2037,0.986907432
Hombres,14,2037,0.978958463
Hombres,15,2037,0.970849754
Hombres,16,2037,0.961257706
Hombres,17,2037,0.955182039
Hombres,18,2037,0.956232469
Hombres,19,2037,0.962607629
Hombres,20,2037,0.968840232
Hombres,21,2037,0.976056767
Hombres,22,2037,0.982148527
Hombres,23,2037,0.985422848
Hombres,24,2037,0.986879857
Hombres,25,2037,0.989302504
Hombres,26,2037,0.992226018
Hombres,27,2037,0.994571098
Hombres,28,2037,0.995998216
Hombres,29,2037,0.996777033
Hombres,30,2037,0.997346787
Hombres,31,2037,0.997663633
Hombres,32,2037,0.997971679
Hombres,33,2037,0.998459158
Hombres,34,2037,0.99905481
Hombres,35,2037,0.999398969
Hombres,36,2037,0.999574231
Hombres,37,2037,0.999645564
Hombres,38,2037,0.999724418
Hombres,39,2037,0.999820197
Hombres,40,2037,0.999819835
Hombres,41,2037,0.999734124
Hombres,42,2037,0.999723424
Hombres,43,2037,0.999862989
Hombres,44,2037,1.000044262
Hombres,45,2037,1.000221645
Hombres,46,2037,1.000390812
Hombres,47,2037,1.000521343
Hombres,48,2037,1.000555636
Hombres,49,2037,1.000542714
Hombres,50,2037,1.000529135
Hombres,51,2037,1.000499719
Hombres,52,2037,1.000472521
Hombres,53,2037,1.000454953
Hombres,54,2037,1.000433363
Hombres,55,2037,1.000392358
Hombres,56,2037,1.000340425
Hombres,57,2037,1.00033303
Hombres,58,2037,1.000385012
Hombres,59,2037,1.000468774
Hombres,60,2037,1.000568614
Hombres,61,2037,0
Hombres,62,2037,0
Hombres,63,2037,0
Hombres,64,2037,0
Hombres,65,2037,0
Hombres,66,2037,0
Hombres,67,2037,0
Hombres,68,2037,0
Hombres,69,2037,0
Hombres,70,2037,0
Hombres,71,2037,0
Hombres,72,2037,0
Hombres,73,2037,0
Hombres,74,2037,0
Hombres,75,2037,0
Hombres,76,2037,0
Hombres,77,2037,0
Hombres,78,2037,0
Hombres,79,2037,0
Hombres,80,2037,0
Hombres,81,2037,0
Hombres,82,2037,0
Hombres,83,2037,0
Hombres,84,2037,0
Hombres,85,2037,0
Hombres,86,2037,0
Hombres,87,2037,0
Hombres,88,2037,0
Hombres,89,2037,0
Hombres,90,2037,0
Hombres,91,2037,0
Hombres,92,2037,0
Hombres,93,2037,0
Hombres,94,2037,0
Hombres,95,2037,0
Hombres,96,2037,0
Hombres,97,2037,0
Hombres,98,2037,0
Hombres,99,2037,0
Hombres,100,2037,0
Hombres,101,2037,0
Hombres,102,2037,0
Hombres,103,2037,0
Hombres,104,2037,0
Hombres,105,2037,0
Hombres,106,2037,0
Hombres,107,2037,0
Hombres,108,2037,0
Hombres,109,2037,0
Hombres,0,2038,0.999529451
Hombres,1,2038,0.997505758
Hombres,2,2038,0.995807449
Hombres,3,2038,0.994457958
Hombres,4,2038,0.993482674
Hombres,5,2038,0.992819722
Hombres,6,2038,0.992427788
Hombres,7,2038,0.992207009
Hombres,8,2038,0.992093513
Hombres,9,2038,0.991953174
Hombres,10,2038,0.992228091
Hombres,11,2038,0.993349839
Hombres,12,2038,0.992333793
Hombres,13,2038,0.987393262
Hombres,14,2038,0.979709138
Hombres,15,2038,0.971848316
Hombres,16,2038,0.962509596
Hombres,17,2038,0.956618627
Hombres,18,2038,0.957738829
Hombres,19,2038,0.964086209
Hombres,20,2038,0.970274365
Hombres,21,2038,0.977387775
Hombres,22,2038,0.983336606
Hombres,23,2038,0.9865045
Hombres,24,2038,0.987894575
Hombres,25,2038,0.99020753
Hombres,26,2038,0.992985903
Hombres,27,2038,0.995200951
Hombres,28,2038,0.99654172
Hombres,29,2038,0.997267489
Hombres,30,2038,0.997789276
Hombres,31,2038,0.998071865
Hombres,32,2038,0.998334504
Hombres,33,2038,0.9987595
Hombres,34,2038,0.999277585
Hombres,35,2038,0.99956125
Hombres,36,2038,0.999682084
Hombres,37,2038,0.999722725
Hombres,38,2038,0.999786215
Hombres,39,2038,0.999873841
Hombres,40,2038,0.999873376
Hombres,41,2038,0.999794677
Hombres,42,2038,0.999783935
Hombres,43,2038,0.999900529
Hombres,44,2038,1.000057822
Hombres,45,2038,1.000212687
Hombres,46,2038,1.000359461
Hombres,47,2038,1.000478674
Hombres,48,2038,1.000519637
Hombres,49,2038,1.000526693
Hombres,50,2038,1.000531444
Hombres,51,2038,1.000529771
Hombres,52,2038,1.000516662
Hombres,53,2038,1.00050219
Hombres,54,2038,1.000453401
Hombres,55,2038,1.000399623
Hombres,56,2038,1.000332046
Hombres,57,2038,1.000311804
Hombres,58,2038,1.000365382
Hombres,59,2038,1.000473636
Hombres,60,2038,1.000591469
Hombres,61,2038,0
Hombres,62,2038,0
Hombres,63,2038,0
Hombres,64,2038,0
Hombres,65,2038,0
Hombres,66,2038,0
Hombres,67,2038,0
Hombres,68,2038,0
Hombres,69,2038,0
Hombres,70,2038,0
Hombres,71,2038,0
Hombres,72,2038,0
Hombres,73,2038,0
Hombres,74,2038,0
Hombres,75,2038,0
Hombres,76,2038,0
Hombres,77,2038,0
Hombres,78,2038,0
Hombres,79,2038,0
Hombres,80,2038,0
Hombres,81,2038,0
Hombres,82,2038,0
Hombres,83,2038,0
Hombres,84,2038,0
Hombres,85,2038,0
Hombres,86,2038,0
Hombres,87,2038,0
Hombres,88,2038,0
Hombres,89,2038,0
Hombres,90,2038,0
Hombres,91,2038,0
Hombres,92,2038,0
Hombres,93,2038,0
Hombres,94,2038,0
Hombres,95,2038,0
Hombres,96,2038,0
Hombres,97,2038,0
Hombres,98,2038,0
Hombres,99,2038,0
Hombres,100,2038,0
Hombres,101,2038,0
Hombres,102,2038,0
Hombres,103,2038,0
Hombres,104,2038,0
Hombres,105,2038,0
Hombres,106,2038,0
Hombres,107,2038,0
Hombres,108,2038,0
Hombres,109,2038,0
Hombres,0,2039,0.999776264
Hombres,1,2039,0.997780541
Hombres,2,2039,0.996108335
Hombres,3,2039,0.994783739
Hombres,4,2039,0.993825463
Hombres,5,2039,0.993174382
Hombres,6,2039,0.992784901
Hombres,7,2039,0.992562983
Hombres,8,2039,0.992443121
Hombres,9,2039,0.992297017
Hombres,10,2039,0.992548866
Hombres,11,2039,0.993617298
Hombres,12,2039,0.992633648
Hombres,13,2039,0.987878817
Hombres,14,2039,0.98048242
Hombres,15,2039,0.972884826
Hombres,16,2039,0.963814547
Hombres,17,2039,0.958108912
Hombres,18,2039,0.95927752
Hombres,19,2039,0.965563517
Hombres,20,2039,0.971677536
Hombres,21,2039,0.97865598
Hombres,22,2039,0.984440166
Hombres,23,2039,0.987497617
Hombres,24,2039,0.988827782
Hombres,25,2039,0.991037351
Hombres,26,2039,0.99367802
Hombres,27,2039,0.995770147
Hombres,28,2039,0.997030524
Hombres,29,2039,0.997705911
Hombres,30,2039,0.998182961
Hombres,31,2039,0.998433818
Hombres,32,2039,0.998654546
Hombres,33,2039,0.99902219
Hombres,34,2039,0.999469712
Hombres,35,2039,0.999700748
Hombres,36,2039,0.999776943
Hombres,37,2039,0.9997933
Hombres,38,2039,0.99984455
Hombres,39,2039,0.99992579
Hombres,40,2039,0.999925739
Hombres,41,2039,0.999854153
Hombres,42,2039,0.999843491
Hombres,43,2039,0.999941459
Hombres,44,2039,1.000079737
Hombres,45,2039,1.000215407
Hombres,46,2039,1.000342818
Hombres,47,2039,1.000452125
Hombres,48,2039,1.000497007
Hombres,49,2039,1.000515722
Hombres,50,2039,1.000532821
Hombres,51,2039,1.000551
Hombres,52,2039,1.000547693
Hombres,53,2039,1.000536408
Hombres,54,2039,1.000469292
Hombres,55,2039,1.000408399
Hombres,56,2039,1.000330863
Hombres,57,2039,1.000302641
Hombres,58,2039,1.000356328
Hombres,59,2039,1.000481878
Hombres,60,2039,1.000613261
Hombres,61,2039,0
Hombres,62,2039,0
Hombres,63,2039,0
Hombres,64,2039,0
Hombres,65,2039,0
Hombres,66,2039,0
Hombres,67,2039,0
Hombres,68,2039,0
Hombres,69,2039,0
Hombres,70,2039,0
Hombres,71,2039,0
Hombres,72,2039,0
Hombres,73,2039,0
Hombres,74,2039,0
Hombres,75,2039,0
Hombres,76,2039,0
Hombres,77,2039,0
Hombres,78,2039,0
Hombres,79,2039,0
Hombres,80,2039,0
Hombres,81,2039,0
Hombres,82,2039,0
Hombres,83,2039,0
Hombres,84,2039,0
Hombres,85,2039,0
Hombres,86,2039,0
Hombres,87,2039,0
Hombres,88,2039,0
Hombres,89,2039,0
Hombres,90,2039,0
Hombres,91,2039,0
Hombres,92,2039,0
Hombres,93,2039,0
Hombres,94,2039,0
Hombres,95,2039,0
Hombres,96,2039,0
Hombres,97,2039,0
Hombres,98,2039,0
Hombres,99,2039,0
Hombres,100,2039,0
Hombres,101,2039,0
Hombres,102,2039,0
Hombres,103,2039,0
Hombres,104,2039,0
Hombres,105,2039,0
Hombres,106,2039,0
Hombres,107,2039,0
Hombres,108,2039,0
Hombres,109,2039,0
Hombres,0,2040,0.999976031
Hombres,1,2040,0.998005123
Hombres,2,2040,0.996357911
Hombres,3,2040,0.995060579
Hombres,4,2040,0.994125081
Hombres,5,2040,0.993493245
Hombres,6,2040,0.993113404
Hombres,7,2040,0.992897427
Hombres,8,2040,0.992776914
Hombres,9,2040,0.992629629
Hombres,10,2040,0.99285987
Hombres,11,2040,0.99387266
Hombres,12,2040,0.992919918
Hombres,13,2040,0.988354215
Hombres,14,2040,0.981254139
Hombres,15,2040,0.973925885
Hombres,16,2040,0.965131526
Hombres,17,2040,0.959612161
Hombres,18,2040,0.96081823
Hombres,19,2040,0.967023966
Hombres,20,2040,0.973046009
Hombres,21,2040,0.979869862
Hombres,22,2040,0.985475711
Hombres,23,2040,0.988419447
Hombres,24,2040,0.989692582
Hombres,25,2040,0.991801023
Hombres,26,2040,0.994307956
Hombres,27,2040,0.996280981
Hombres,28,2040,0.997465069
Hombres,29,2040,0.998091836
Hombres,30,2040,0.998527222
Hombres,31,2040,0.998748983
Hombres,32,2040,0.998932193
Hombres,33,2040,0.999249489
Hombres,34,2040,0.999636212
Hombres,35,2040,0.999823664
Hombres,36,2040,0.999865052
Hombres,37,2040,0.999863612
Hombres,38,2040,0.999904845
Hombres,39,2040,0.99998011
Hombres,40,2040,0.999980138
Hombres,41,2040,0.999914852
Hombres,42,2040,0.999904117
Hombres,43,2040,0.999986923
Hombres,44,2040,1.000110055
Hombres,45,2040,1.000229751
Hombres,46,2040,1.000341128
Hombres,47,2040,1.000441796
Hombres,48,2040,1.000487817
Hombres,49,2040,1.000512151
Hombres,50,2040,1.000536095
Hombres,51,2040,1.000567024
Hombres,52,2040,1.000569957
Hombres,53,2040,1.000560334
Hombres,54,2040,1.000483687
Hombres,55,2040,1.000419845
Hombres,56,2040,1.000336891
Hombres,57,2040,1.000303733
Hombres,58,2040,1.000356376
Hombres,59,2040,1.000492735
Hombres,60,2040,1.000633003
Hombres,61,2040,0
Hombres,62,2040,0
Hombres,63,2040,0
Hombres,64,2040,0
Hombres,65,2040,0
Hombres,66,2040,0
Hombres,67,2040,0
Hombres,68,2040,0
Hombres,69,2040,0
Hombres,70,2040,0
Hombres,71,2040,0
Hombres,72,2040,0
Hombres,73,2040,0
Hombres,74,2040,0
Hombres,75,2040,0
Hombres,76,2040,0
Hombres,77,2040,0
Hombres,78,2040,0
Hombres,79,2040,0
Hombres,80,2040,0
Hombres,81,2040,0
Hombres,82,2040,0
Hombres,83,2040,0
Hombres,84,2040,0
Hombres,85,2040,0
Hombres,86,2040,0
Hombres,87,2040,0
Hombres,88,2040,0
Hombres,89,2040,0
Hombres,90,2040,0
Hombres,91,2040,0
Hombres,92,2040,0
Hombres,93,2040,0
Hombres,94,2040,0
Hombres,95,2040,0
Hombres,96,2040,0
Hombres,97,2040,0
Hombres,98,2040,0
Hombres,99,2040,0
Hombres,100,2040,0
Hombres,101,2040,0
Hombres,102,2040,0
Hombres,103,2040,0
Hombres,104,2040,0
Hombres,105,2040,0
Hombres,106,2040,0
Hombres,107,2040,0
Hombres,108,2040,0
Hombres,109,2040,0
Hombres,0,2041,1.000117044
Hombres,1,2041,0.998187541
Hombres,2,2041,0.996575024
Hombres,3,2041,0.995310203
Hombres,4,2041,0.994401444
Hombres,5,2041,0.993791143
Hombres,6,2041,0.993422505
Hombres,7,2041,0.993213119
Hombres,8,2041,0.993092534
Hombres,9,2041,0.992944788
Hombres,10,2041,0.993154253
Hombres,11,2041,0.994112014
Hombres,12,2041,0.993190668
Hombres,13,2041,0.988811647
Hombres,14,2041,0.982002654
Hombres,15,2041,0.97493975
Hombres,16,2041,0.966419749
Hombres,17,2041,0.961086493
Hombres,18,2041,0.962328871
Hombres,19,2041,0.968449364
Hombres,20,2041,0.974371476
Hombres,21,2041,0.981030997
Hombres,22,2041,0.986451716
Hombres,23,2041,0.989279465
Hombres,24,2041,0.99049565
Hombres,25,2041,0.992503203
Hombres,26,2041,0.994877814
Hombres,27,2041,0.996733928
Hombres,28,2041,0.997843158
Hombres,29,2041,0.998422459
Hombres,30,2041,0.998818217
Hombres,31,2041,0.999012419
Hombres,32,2041,0.999163753
Hombres,33,2041,0.999439198
Hombres,34,2041,0.999776859
Hombres,35,2041,0.999930991
Hombres,36,2041,0.999948283
Hombres,37,2041,0.999934672
Hombres,38,2041,0.999967453
Hombres,39,2041,1.000036547
Hombres,40,2041,1.000035683
Hombres,41,2041,0.999975312
Hombres,42,2041,0.999964196
Hombres,43,2041,1.000035779
Hombres,44,2041,1.000147374
Hombres,45,2041,1.000254617
Hombres,46,2041,1.000354006
Hombres,47,2041,1.00044728
Hombres,48,2041,1.000492046
Hombres,49,2041,1.000516496
Hombres,50,2041,1.000542233
Hombres,51,2041,1.000577969
Hombres,52,2041,1.000583112
Hombres,53,2041,1.000574064
Hombres,54,2041,1.000496555
Hombres,55,2041,1.000433748
Hombres,56,2041,1.000350114
Hombres,57,2041,1.000315594
Hombres,58,2041,1.000366658
Hombres,59,2041,1.000507117
Hombres,60,2041,1.000651028
Hombres,61,2041,0
Hombres,62,2041,0
Hombres,63,2041,0
Hombres,64,2041,0
Hombres,65,2041,0
Hombres,66,2041,0
Hombres,67,2041,0
Hombres,68,2041,0
Hombres,69,2041,0
Hombres,70,2041,0
Hombres,71,2041,0
Hombres,72,2041,0
Hombres,73,2041,0
Hombres,74,2041,0
Hombres,75,2041,0
Hombres,76,2041,0
Hombres,77,2041,0
Hombres,78,2041,0
Hombres,79,2041,0
Hombres,80,2041,0
