year,edad,S.x..
2016,109,0.660910089
2017,0,0.949299013
2017,1,0.998854502
2017,2,0.99954342
2017,3,0.999382657
2017,4,0.999496112
2017,5,0.999047771
2017,6,0.997554618
2017,7,0.999914377
2017,8,0.999845306
2017,9,0.999731952
2017,10,0.999721494
2017,11,0.999420902
2017,12,0.998898364
2017,13,0.999843228
2017,14,0.999736103
2017,15,0.999609731
2017,16,0.999514255
2017,17,0.999163177
2017,18,0.998642483
2017,19,0.999683121
2017,20,0.999539758
2017,21,0.999420829
2017,22,0.999212397
2017,23,0.998514064
2017,24,0.999756437
2017,25,0.999628359
2017,26,0.999414813
2017,27,0.999339438
2017,28,0.998917056
2017,29,0.997526564
2017,30,0.999693943
2017,31,0.99948969
2017,32,0.999152054
2017,33,0.999018392
2017,34,0.998230637
2017,35,0.996334993
2017,36,0.999447398
2017,37,0.999102936
2017,38,0.99862986
2017,39,0.998431366
2017,40,0.997195436
2017,41,0.995195877
2017,42,0.998870957
2017,43,0.998311163
2017,44,0.99774576
2017,45,0.997189285
2017,46,0.995529441
2017,47,0.993581516
2017,48,0.997743804
2017,49,0.996871438
2017,50,0.996251722
2017,51,0.99518904
2017,52,0.992677183
2017,53,0.996773414
2017,54,0.995699424
2017,55,0.99435353
2017,56,0.993532736
2017,57,0.991710887
2017,58,0.98814707
2017,59,0.993805995
2017,60,0.992089219
2017,61,0.990005425
2017,62,0.988855787
2017,63,0.985382324
2017,64,0.981036399
2017,65,0.988519008
2017,66,0.985790438
2017,67,0.98290819
2017,68,0.980681119
2017,69,0.975176927
2017,70,0.970393202
2017,71,0.979212769
2017,72,0.974938323
2017,73,0.971011276
2017,74,0.966779349
2017,75,0.959245624
2017,76,0.96887984
2017,77,0.963108641
2017,78,0.95660042
2017,79,0.951522161
2017,80,0.944133504
2017,81,0.932870197
2017,82,0.944622719
2017,83,0.935968731
2017,84,0.926536836
2017,85,0.919565959
2017,86,0.907909192
2017,87,0.893094346
2017,88,0.903470658
2017,89,0.890690817
